symbol,n_trades,n_long_entries,n_short_entries,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
SOLUSDT,13,13,0,-16.29,-53.46,-37.16,-4.073,53.46,7.69,0.069,383
