symbol,n_trades,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,avg_funding_per_trade_pct,funding_share_of_pnl,oos_days
SOLUSDT,58,32.43,-22.67,-55.11,-1.118,23.33,53.45,0.758,0.0074,-0.02,181
