symbol,n_trades,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,avg_funding_per_trade_pct,funding_share_of_pnl,oos_days
SOLUSDT,10,53.76,-1.35,-55.11,-0.043,12.03,60.0,0.975,0.058,-1.34,181
