symbol,n_trades,n_long_entries,n_short_entries,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
SOLUSDT,1069,538,531,-20.79,-53.76,-32.97,-2.122,56.47,44.06,0.82,396
