symbol,n_trades,n_long_entries,n_short_entries,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
SOLUSDT,11,7,4,2.93,-34.23,-37.16,-1.657,35.51,36.36,0.28,383
