open_time,gross_ret,funding_pnl,net_ret,fee_lag,turnover,short_capital,active_short_syms,regime_active,btc_90d_ret
2024-06-17,0.05641807152701259,0.0002305627226656906,0.05625866799680103,0.0003899662528772484,1.0000000000000004,1.0000000000000004,6,0,0.07257870626600482
2024-06-18,0.0,0.0,-0.0008000000000000004,0.0008000000000000004,1.0,0.0,0,1,-0.04016712730787131
2024-06-19,-0.01437000567470625,5.270296814305603e-05,-0.015117302706563194,0.0008,0.34884313674136336,1.0,10,1,-0.00925085329699915
2024-06-20,-0.005021081641041746,0.00011370428459987823,-0.005186451865834958,0.0002790745093930907,1.0,1.0,12,0,0.01610628897314581
2024-06-21,0.0,0.0,-0.0008,0.0008,0.0,0.0,0,0,0.001619798720093435
2024-06-22,0.0,0.0,0.0,0.0,1.0,0.0,0,1,-0.04491316649048693
2024-06-23,0.023170218773049228,9.719796459861549e-05,0.022467416737647846,0.0008,0.0758812186215524,1.0,12,1,-0.09618924349797264
2024-06-24,-0.0022166732683006965,0.00012178888177890539,-0.002155589361419033,6.070497489724192e-05,0.1932887222702661,0.9999999999999999,12,1,-0.13949069229242728
2024-06-25,-0.032989601701674406,0.00015783298276359297,-0.03298639969672702,0.0001546309778162129,0.12655307879929556,1.0,13,1,-0.11152754247647867
2024-06-26,0.015231365936672589,0.000166080490602489,0.01529620396423564,0.00010124246303943646,0.15385703138371695,0.9999999999999997,12,1,-0.14086368044585795
2024-06-27,-0.035056292418444525,0.00017375816242759596,-0.035005619881123905,0.00012308562510697358,0.26711122423722555,0.9999999999999998,13,1,-0.11761339902379853
2024-06-28,0.031189731609489027,0.00021435385304840055,0.03119039648314765,0.00021368897938978045,0.08341153108039115,1.0,11,1,-0.13228061761491972
2024-06-29,-0.005678976746134633,0.00016016939549716908,-0.005585536575501777,6.672922486431292e-05,0.13917768084374288,1.0,11,1,-0.14546193405546293
2024-06-30,-0.03673683119878016,0.00019606979345945281,-0.0366521035499957,0.00011134214467499431,0.39478471332056586,1.0000000000000002,11,1,-0.09948350071736012
2024-07-01,-0.00020742658164793308,0.00020035103543805836,-0.0003229033168663274,0.0003158277706564527,0.29057124942254214,1.0,8,1,-0.04002271571918614
2024-07-02,-0.007706213491488988,0.0002144722394303862,-0.007724198251596636,0.00023245699953803372,0.2812714788459486,1.0000000000000002,10,1,-0.05833241122356636
2024-07-03,0.06741880386312954,0.00020156645187923924,0.06739535313193203,0.0002250171830767589,0.4829519980646608,1.0,8,1,-0.12092147893339011
2024-07-04,0.07863115533318897,0.00017424746944875603,0.078419041204186,0.00038636159845172865,0.24215125422038936,0.9999999999999999,12,1,-0.15893385545597016
2024-07-05,0.010151414635421097,-9.691387355059781e-05,0.009860779758494188,0.0001937210033763115,0.10451365579990973,0.9999999999999997,14,1,-0.17846755372879586
2024-07-06,-0.06250094656526804,-4.944902788805662e-06,-0.06258950239269678,8.36109246399278e-05,0.23442158757172707,1.0000000000000002,14,1,-0.16070164512050422
2024-07-07,0.07386080171327529,0.00010861120343038393,0.07378187564664829,0.00018753727005738167,0.1436305899546556,1.0,12,1,-0.2210917096363757
2024-07-08,-0.03677590624829373,4.89214877251414e-05,-0.036841889232532316,0.00011490447196372449,0.2175305476275912,0.9999999999999999,13,1,-0.18070568715104796
2024-07-09,-0.01215308608639953,5.962127164723813e-05,-0.012267489252854365,0.00017402443810207296,0.0676290229235812,1.0,11,1,-0.17909161777376603
2024-07-10,-0.008412397427262214,0.00012442845937458196,-0.008342072186226497,5.410321833886496e-05,0.17811909464692122,1.0,11,1,-0.17626973965002135
2024-07-11,0.001285995519082134,0.00013659626633621762,0.0012800965097008144,0.000142495275717537,0.3313562100780847,1.0,10,1,-0.14628279145143308
2024-07-12,-0.02109912156896307,9.901409161717069e-05,-0.02126519244540837,0.00026508496806246776,0.31451545573226647,1.0,8,1,-0.09492850294887212
2024-07-13,-0.019136385605689907,0.00014842985635714367,-0.019239568113918578,0.00025161236458581316,0.5680152051672985,0.9999999999999998,9,1,-0.09817589943900784
2024-07-14,-0.036897699365510434,0.00010944129474843177,-0.037242670234895844,0.00045441216413383886,0.5667964586056099,1.0,5,1,-0.0414353703186644
2024-07-15,-0.12041082964245539,1.8044670504766125e-05,-0.12084622213883511,0.00045343716688448795,1.0,1.0,3,0,0.014358974358974264
2024-07-16,0.0,0.0,-0.0008,0.0008,0.0,0.0,0,0,0.06130978132218856
2024-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.009625660020490034
2024-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00270429583271925
2024-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.026668330837077647
2024-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.033629834577570517
2024-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.020365988798706214
2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.016764001006231544
2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.02593618677042797
2024-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.013523824885078417
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.031752754561654495
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.07034736128411723
2024-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.07585400145510346
2024-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.06849836472313076
2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.10055530640778754
2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.1346599757150011
2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.09426509273045425
2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.03938033878673819
2024-08-02,0.0,0.0,0.0,0.0,1.0,0.0,0,1,-0.03727440412625538
2024-08-03,0.024853203615708065,0.00010232840710326016,0.024155532022811326,0.0008,1.0,1.0,2,1,-0.051625304744639666
2024-08-04,0.0,0.0,-0.0008,0.0008,1.0,0.0,0,1,-0.0791586689218724
2024-08-05,0.1157719832273241,-6.663960956433576e-05,0.11490534361775977,0.0008,1.3012567692614612,1.0,3,1,-0.13312090663927056
2024-08-06,-0.05670760479825641,-0.00024228449558515074,-0.05799089470925073,0.0010410054154091689,1.097946011667884,1.0000000000000002,11,1,-0.08448131803086767
2024-08-07,0.047753995496926764,-0.00022707147622872483,0.046648567211363734,0.0008783568093343073,0.6849200851620602,1.0,4,1,-0.12604579532784244
2024-08-08,-0.12279856852494782,-0.00010849058241481273,-0.12345499517549229,0.0005479360681296481,1.0000000000000002,1.0,7,0,0.014506870073266676
2024-08-09,0.0,0.0,-0.0008000000000000003,0.0008000000000000003,1.0,0.0,0,1,-9.866928030621835e-06
2024-08-10,-0.000780263888112062,-6.82737774951199e-05,-0.001648537665607182,0.0008,0.18002767469204276,1.0,3,1,-0.009208243973717667
2024-08-11,0.038738548591914494,-0.00018177155043599085,0.03841275490172487,0.0001440221397536342,0.8075485268772459,1.0,3,1,-0.06706182117589465
2024-08-12,-0.04744089310385975,-9.492959409183694e-05,-0.04818186151945339,0.0006460388215017967,0.1395782522862372,1.0,6,1,-0.03618004727825119
2024-08-13,-0.0099919240590229,-0.00010320841797836637,-0.010206795078830256,0.00011166260182898975,0.2700180110124821,1.0,6,1,-0.08499986399779969
2024-08-14,0.01767861603773723,-4.1956119442852984e-05,0.01742064550948439,0.00021601440880998567,0.9733737679869725,1.0,5,1,-0.10073338986195468
2024-08-15,0.02444868447762287,6.738372864924744e-05,0.02373736919188254,0.0007786990143895781,0.1530828280000126,1.0,13,1,-0.1413705583756345
2024-08-16,-0.0006819730164998586,-0.00019282057395347965,-0.0009972598528533482,0.0001224662624000101,0.20217756338964427,1.0,14,1,-0.12005699343200027
2024-08-17,-0.01550026190013362,2.9590303977715815e-05,-0.01563241364686762,0.0001617420507117154,0.40577604938399314,0.9999999999999999,12,1,-0.10221861913000407
2024-08-18,0.008685560751498537,-2.1107523411653364e-05,0.00833983238857969,0.0003246208395071945,0.38882770832938834,1.0000000000000002,9,1,-0.18297384089048718
2024-08-19,-0.018720334740975723,-6.320955281081748e-05,-0.01909460646045005,0.0003110621666635107,0.13909768832643432,1.0000000000000002,12,1,-0.15349129527653316
2024-08-20,-0.012534175869151665,7.16605403465254e-05,-0.012573793479466288,0.00011127815066114746,0.1498117098172307,1.0,11,1,-0.14788114841134892
2024-08-21,-0.03997460626989437,6.64519362150464e-05,-0.04002800370153311,0.00011984936785378455,0.4196165843453107,1.0000000000000002,12,1,-0.10117514878698342
2024-08-22,-0.015266220539176954,5.730869380429415e-05,-0.015544605112848909,0.0003356932674762486,0.3811980292995598,1.0,9,1,-0.12005989726481803
2024-08-23,-0.07502701491737049,9.039887652934352e-05,-0.0752415744642808,0.00030495842343964785,1.0043393434641203,1.0,8,1,-0.0763838394330758
2024-08-24,-0.03482128804321778,5.9017100095009424e-05,-0.03556574241789407,0.0008034714747712963,0.8195259036160795,1.0,3,1,-0.0643246264463847
2024-08-25,0.004635223833684296,1.4623817107603129e-05,0.003994226927899035,0.0006556207228928636,1.0281567172723058,0.584718796785411,1,1,-0.07588941227959056
2024-08-26,0.03388731728594601,9.531340486236003e-05,0.033160105316990526,0.0008225253738178447,0.5603937585290095,1.0,4,1,-0.08230360678253379
2024-08-27,0.06980217648434982,0.0001541478487426879,0.0695080093262693,0.00044831500682320765,0.653090876433598,1.0000000000000002,6,1,-0.12265629732281225
2024-08-28,-0.0047953009264049724,-0.00014078282329583043,-0.005458556450847682,0.0005224727011468784,0.2753010223434464,0.9999999999999999,10,1,-0.13731223274003146
2024-08-29,0.004078086378064915,-0.00017775903316408044,0.0036800865270260777,0.00022024081787475712,0.25533971527367316,1.0,8,1,-0.12215088068732527
2024-08-30,-0.004340298901477172,-2.242443602890977e-05,-0.004566995109725021,0.00020427177221893854,0.4854206435128816,1.0000000000000002,9,1,-0.12836287153830717
2024-08-31,0.008887919414080854,3.7660990450330315e-05,0.008537243889720878,0.0003883365148103053,0.2668020709341431,1.0,6,1,-0.13072608725789336
2024-09-01,0.03615429653330003,-9.218952684591663e-05,0.03584866534970681,0.0002134416567473145,0.6154177885394558,1.0,5,1,-0.16823623049059278
2024-09-02,-0.04441252738973847,-0.00011138119435593316,-0.04501624281492597,0.0004923342308315647,1.0,1.0,3,1,-0.16248087276848966
2024-09-03,0.0,0.0,-0.0008,0.0008,0.0,0.0,0,1,-0.19233467307154317
2024-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0,1,-0.18191726669490327
2024-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0,1,-0.19071594332415642
2024-09-06,0.0,0.0,0.0,0.0,1.0,0.0,0,1,-0.2223443144210595
2024-09-07,-0.012510878752595028,-0.0001172636804069195,-0.013428142433001947,0.0008,0.5991694751681377,1.0,2,1,-0.22294885247125262
2024-09-08,-0.01331834630562919,0.00010822116167422723,-0.013689460724089475,0.00047933558013451015,0.019379931974028264,1.0,3,1,-0.21160688742026512
2024-09-09,-0.031433266347556846,-4.6229363460802193e-05,-0.03149499965659688,1.5503945579222612e-05,1.0182946758154212,1.0,3,1,-0.15315794399048133
2024-09-10,-0.0018203353329924018,6.322529824550687e-05,-0.002571745775399232,0.000814635740652337,0.7550190858073427,0.7550190858073427,1,1,-0.1561616105392829
2024-09-11,0.0,0.0,-0.0006040152686458742,0.0006040152686458742,0.6426323739584779,0.0,0,1,-0.1419574796853873
2024-09-12,-0.03341784511044841,4.060151338669664e-05,-0.0338913494962285,0.0005141058991667824,0.6426323739584779,0.6426323739584779,1,1,-0.12027159420772648
2024-09-13,0.0,0.0,-0.0005141058991667824,0.0005141058991667824,0.0,0.0,0,1,-0.08695330422556058
2024-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0,1,-0.10036367127957091
2024-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0,1,-0.11089765480555003
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0,1,-0.1068764389869532
2024-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0,1,-0.07165165646136973
2024-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0,1,-0.04808801307552346
2024-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0,1,-0.01866851724783225
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0,1,-0.01656755915317565
2024-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0019890845622034803
2024-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.054498155079504285
2024-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.024672293283347635
2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.055586500843738396
2024-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.02328718264647711
2024-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.07793174890534127
2024-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.07817337461300311
2024-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.04869833986553229
2024-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.042689985942280684
2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.019082925007565477
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.009447249534945579
2024-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.06269863390708186
2024-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.07282585076556969
2024-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.06593376391370076
2024-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.11090990831242187
2024-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.10766074402325776
2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.07182471838850657
2024-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0766752733637166
2024-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.05741727804869545
2024-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.04187316398824947
2024-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.05635921181600034
2024-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.039660336372313365
2024-10-13,0.0,0.0,0.0,0.0,1.0,0.0,0,1,-0.028459847311249398
2024-10-14,-0.03160270880361171,0.00028700000000000004,-0.03211570880361171,0.0008,1.0,1.0,1,0,0.01622673434856159
2024-10-15,0.0,0.0,-0.0008,0.0008,0.0,0.0,0,0,0.046653147182842636
2024-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.05678714319440781
2024-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.011610751652085805
2024-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.019557169173537448
2024-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0032155331826588807
2024-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.02253211889918716
2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.02203397030177623
2024-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.03145485594667541
2024-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0132911681084944
2024-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.004291238537178277
2024-10-25,0.0,0.0,0.0,0.0,1.0,0.0,0,1,-0.017841936063694663
2024-10-26,-0.01825624307310305,-5.845409298358688e-05,-0.019114697166086634,0.0008,0.2075167028201741,1.0,6,1,-0.016765984270437073
2024-10-27,-0.014638145556133469,0.00010886239740213647,-0.014695296520987472,0.0001660133622561393,1.0,1.0,7,0,0.01861573033707864
2024-10-28,0.0,0.0,-0.0008,0.0008,0.0,0.0,0,0,0.05714540510555577
2024-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.12596707831670328
2024-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.10745780198350197
2024-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.14374866834624456
2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.14519169608104865
2024-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.19300363748935845
2024-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2733065324027695
2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2115171669833833
2024-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.25861070832932564
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.22575648964154915
2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.24751104284591308
2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.25607366738982984
2024-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.30637332156590813
2024-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.35544707334012093
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4653702281566625
2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4999974423723872
2024-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5721044669715358
2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.48471410196941966
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5314763278037953
2024-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5523771193697551
2024-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5135045497781929
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5344684645888891
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5107313481675391
2024-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5623555300008782
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.536503493445007
2024-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5428384269259863
2024-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.522436446685008
2024-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5596902285710645
2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5671429413399118
2024-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5594204372140315
2024-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6166558783073064
2024-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6192959626914034
2024-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6544478545822241
2024-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6846219797758264
2024-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6454346910361839
2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6690570720898699
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6552529303751156
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7573883663397198
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7987323768675467
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8435888862822318
2024-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8216617189038578
2024-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7751271706718119
2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.689821573327825
2024-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.685729243011203
2024-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.740456477959275
2024-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6537989486603524
2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6905459942632246
2024-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7154000389167605
2024-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7952532352587347
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7588162107463379
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7182163203224088
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5920234430744244
2024-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5422765398721343
2024-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5439588380400691
2024-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5302745191823584
2024-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5031673564816277
2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.47659593014658386
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.562574463231007
2024-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5256512207702888
2024-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4562978329906189
2024-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.43201423219380564
2024-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4528269082068872
2024-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.48003999425043165
2024-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5262287583419989
2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5431357282597578
2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5574717754152998
2025-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5626208616955446
2025-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5824055875955894
2025-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5635339142178681
2025-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5812685819583958
2025-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6445775666849611
2025-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5991759946144302
2025-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5758675936921578
2025-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4798812970932185
2025-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.498599151576548
2025-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5048186022234316
2025-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4304100967382074
2025-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4093007438387568
2025-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.42790418984495204
2025-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.49047128031275267
2025-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4609065048137784
2025-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5220437964746893
2025-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5144037751321715
2025-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5038341190580802
2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.516882669894847
2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5921824172658416
2025-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5205973555823498
2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5580518670082866
2025-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5626254252905096
2025-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5399028717831056
2025-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4664012010294538
2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4025570700925907
2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3998756029799999
2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4746217039073177
2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5062399723723119
2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4759221296704752
2025-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4630590801672425
2025-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4397509814356453
2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4605504296130958
2025-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.292802716066044
2025-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2727915063920885
2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2619289194086991
2025-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2579637978952749
2025-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.19900385524188535
2025-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.08672146279284432
2025-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.10693402446232891
2025-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.058819886012345446
2025-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.11940120870607118
2025-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.06023633373080961
2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.07503919208590148
2025-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0849622747077583
2025-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.06142702143692125
2025-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.03690114029321201
