symbol,n_trades,n_long,n_short,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
SOLUSDT,784,379,405,-13.1,-47.87,-34.77,-1.02,51.24,47.58,0.874,382
