symbol,n_trades,n_long,n_short,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
SOLUSDT,252,114,138,34.78,0.01,-34.77,0.219,29.3,46.43,1.046,382
