symbol,n_trades,n_long_entries,n_short_entries,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
SOLUSDT,893,462,432,-11.86,-44.53,-32.67,-1.592,51.83,43.23,0.848,396
