symbol,n_trades,n_long_entries,n_short_entries,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
SOLUSDT,2095,1059,1037,-45.09,-78.48,-33.39,-1.876,82.58,49.02,0.872,396
