open_time,gross_ret,net_ret,eq_basket,btc_bnh,turnover,fee_lag,total_weight,active_syms
2024-07-15,0.03741254483846995,0.03720733001946685,0.07433034204104837,0.06442089326267975,0.4422475067958174,0.00020521481900310256,1.0,3
2024-07-16,0.030043176969511743,0.02968937896407509,0.008649891487773065,0.0050927171362047385,0.21759533653668484,0.00035379800543665395,1.0,5
2024-07-17,0.02395892269541295,0.0237848464261836,-0.012827035119122135,-0.014679280110752257,0.21199511696639706,0.00017407626922934789,0.9999999999999998,5
2024-07-18,-0.04158916190133474,-0.04175875799490786,-0.0005019448756674991,-0.0014955733837893614,0.5694401552073092,0.00016959609357311765,1.0,6
2024-07-19,0.04028802256139202,0.039832470437226174,0.03917565970228557,0.041713636200181536,0.1379996686167969,0.0004555521241658474,0.9999999999999998,10
2024-07-20,0.01784326556967694,0.017732865834783503,0.01538056160962806,0.007019581886867465,0.11510407016527903,0.00011039973489343754,1.0000000000000002,11
2024-07-21,0.03766653968355093,0.037574456427418704,0.03263887301963041,0.015536041111488652,0.16487838187869108,9.208325613222322e-05,1.0,11
2024-07-22,-0.029318185512014393,-0.029450088217517347,-0.03118481719243483,-0.00937509172561568,0.2231273935737897,0.00013190270550295286,0.9999999999999999,12
2024-07-23,-0.04237026170963769,-0.04254876362449672,-0.027071993716923,-0.023449166804939914,0.14516861547774984,0.00017850191485903176,1.0,10
2024-07-24,-0.010613544602813258,-0.010729679495195458,-0.01673227980611221,-0.008580565686232777,0.2593848450500549,0.00011613489238219988,1.0,11
2024-07-25,-0.020752868878949428,-0.020960376754989473,-0.02278154800686707,0.006460517698329671,0.292809013636228,0.00020750787604004392,1.0,10
2024-07-26,0.04858387392742893,0.04834962671651995,0.04879244546012656,0.03207243093670664,0.3964239279405669,0.00023424721090898243,0.9999999999999998,8
2024-07-27,-0.01192254714818938,-0.012239686290541833,-0.007430343786280135,-0.00012816263396309147,0.14555819291146632,0.00031713914235245353,0.9999999999999999,11
2024-07-28,-0.00521646236485257,-0.005332908919181743,-0.006356708804472699,0.005034343148608178,0.13230265644873196,0.00011644655432917306,0.9999999999999999,11
2024-07-29,-0.005523121540506816,-0.005628963665665802,-0.0034986722931587316,-0.02148338720671983,0.2774975579303044,0.00010584212515898557,1.0,11
2024-07-30,-0.004656318254114877,-0.004878316300459121,-0.010213190180424579,-0.00884943820224715,0.2702531466601092,0.00022199804634424352,1.0,9
2024-07-31,-0.02671148640113797,-0.02692768891846606,-0.027572269611108115,-0.023541663832598037,0.40877976511749703,0.00021620251732808735,1.0,7
2024-08-01,-0.024381294505894376,-0.024708318317988375,-0.014189807116512076,0.011255104346937772,0.501258152612075,0.00032702381209399764,1.0,5
2024-08-02,-0.06641281665133958,-0.06681382317342924,-0.07576903484869994,-0.05885909605090556,0.34382104509119704,0.00040100652208966,1.0,4
2024-08-03,-0.028209187225426986,-0.028484244061499943,-0.03003444177555672,-0.012996940652563183,0.8523643929198143,0.00027505683607295764,0.9999999999999999,3
2024-08-04,-0.05608646383381623,-0.056768355348152076,-0.05774704098755453,-0.04185740698628648,0.6651477680382911,0.0006818915143358515,1.0000000000000002,7
2024-08-05,-0.07786218649219184,-0.07839430470662248,-0.0916420389454129,-0.07122599729983059,0.8343657244272125,0.0005321182144306329,1.0,4
2024-08-06,0.01896517981399342,0.01829768723445165,0.05435304482528853,0.03681455323861038,0.5649871214766882,0.00066749257954177,0.5451931397116817,1
2024-08-07,0.07950937379491844,0.07905738409773709,-0.0009911643994001287,-0.015864993070339506,1.0197939817650066,0.00045198969718135055,1.0,3
2024-08-08,0.027162139643392758,0.02634630445798075,0.1205984220411965,0.11899373717172779,1.377593307288026,0.0008158351854120053,1.0,1
2024-08-09,-0.037378785238332046,-0.038480859884162465,-0.0257372958504414,-0.013804780424198637,0.7951509279034045,0.0011020746458304208,1.0,7
2024-08-10,0.007752203386782516,0.007116082644459792,0.005771773372840564,0.0013369819400546046,0.1498788445117927,0.0006361207423227236,0.9999999999999999,3
2024-08-11,-0.07299912780989237,-0.07311903088550181,-0.0553346881576429,-0.036078233007444616,0.7425654060858478,0.00011990307560943417,1.0,3
2024-08-12,0.01724456361053002,0.01665051128566134,0.04778055433401529,0.010742318943794071,1.159831419602385,0.0005940523248686783,0.6146852512785722,1
2024-08-13,-0.007833830672401497,-0.008761695808083406,0.006137083885315959,0.020681482580288568,0.5451461683238126,0.0009278651356819079,0.5451461683238126,1
2024-08-14,0.0,-0.0004361169346590501,-0.024256134752843075,-0.03141840282078601,0.0,0.0004361169346590501,0.0,0
2024-08-15,0.0,0.0,-0.022002293399142787,-0.019388522390324625,0.0,0.0,0.0,0
2024-08-16,0.0,0.0,-0.00024404740898059663,0.02336770356975193,0.0,0.0,0.0,0
2024-08-17,0.0,0.0,0.016028769346802956,0.010425640006184622,0.0,0.0,0.0,0
2024-08-18,0.0,0.0,-0.012077370094846345,-0.018135651647510853,0.0,0.0,0.0,0
2024-08-19,0.0,0.0,0.021130759533559456,0.017271793115259504,0.0,0.0,0.0,0
2024-08-20,0.0,0.0,0.007904804150244431,-0.0069968096837461635,0.0,0.0,0.0,0
2024-08-21,0.0,0.0,0.03414163339251665,0.036232535192403104,0.0,0.0,0.0,0
2024-08-22,0.0,0.0,0.013427097358779077,-0.012599803664921416,0.0,0.0,0.0,0
2024-08-23,0.0,0.0,0.0613476061121156,0.060812031171551206,1.0,0.0,0.0,0
2024-08-24,0.00039604544653860235,-0.0004039545534613977,0.014347607188398892,0.0015089058245951747,1.1474415874247725,0.0008,1.0,2
2024-08-25,-0.018841954494073058,-0.019759907764012877,-0.017752622150132562,0.0011494701051990575,1.0677460432236048,0.0009179532699398181,1.0,5
2024-08-26,-0.01823379929674018,-0.019087996131319063,-0.034945524830252525,-0.021539113447224034,0.5061431718098205,0.0008541968345788839,0.5061431718098205,1
2024-08-27,0.0,-0.00040491453744785643,-0.05808637840576792,-0.05450136607671685,0.0,0.00040491453744785643,0.0,0
2024-08-28,0.0,0.0,-0.0026410434301129865,-0.0063063594035480675,0.0,0.0,0.0,0
2024-08-29,0.0,0.0,-0.007112529543893663,0.005307574987290176,0.0,0.0,0.0,0
2024-08-30,0.0,0.0,0.0023169248878380155,-0.003824810529438616,0.0,0.0,0.0,0
2024-08-31,0.0,0.0,-0.009852975354386935,-0.0026126847196863423,0.0,0.0,0.0,0
2024-09-01,0.0,0.0,-0.04604362357353007,-0.028397455799694327,0.9167076932642331,0.0,0.0,0
2024-09-02,0.025536238858635346,0.02480287270402396,0.041296390857163585,0.032199426906078576,1.2457296443221422,0.0007333661546113865,0.9167076932642331,1
2024-09-03,-0.03467409516585476,-0.03567067888131248,-0.037075876046525666,-0.028085620372140352,0.6424462173579452,0.0009965837154577138,1.0,5
2024-09-04,0.021501420336723927,0.02098746336283757,0.020824900791892333,0.008579350726433788,0.6576977614217288,0.0005139569738863562,1.0000000000000002,7
2024-09-05,-0.01984745834077211,-0.020373616549909494,-0.022284809370222765,-0.031048515138545785,0.2561300155319175,0.0005261582091373831,1.0000000000000002,13
2024-09-06,-0.039311609028144456,-0.03951651304056999,-0.038520585914188575,-0.03950436097510579,0.4044898968950136,0.00020490401242553402,1.0,11
2024-09-07,0.01751107814771781,0.017187486230201797,0.018618903031287787,0.003842181290876656,1.115911332053196,0.0003235919175160109,1.0,8
2024-09-08,0.01001902242289927,0.009126293357256713,0.02320679249788218,0.013017480405431492,0.8055473395651189,0.0008927290656425568,1.0,2
2024-09-09,0.01742941886554217,0.016784980993890076,0.03893680547819826,0.03957723980481265,0.6697926320752119,0.0006444378716520952,1.0,4
2024-09-10,0.006710082960786165,0.006174248855125995,0.005117225899995637,0.010508682687247806,0.4320450098122442,0.0005358341056601695,1.0000000000000002,7
2024-09-11,-0.01053718611531151,-0.010882822123161306,-0.010178347285711018,-0.005261321562044841,0.4605946031164157,0.0003456360078497954,1.0,10
2024-09-12,0.02682992713816547,0.026461451455672337,0.022590745871873024,0.013803092171849274,0.22903421733091966,0.0003684756824931326,1.0,7
2024-09-13,0.031221954717548017,0.031038727343683282,0.02870006114475367,0.04060794877532392,0.3684323306412012,0.00018322737386473575,1.0,8
2024-09-14,-0.009623061443999497,-0.009917807308512458,-0.008218515778167457,-0.008141431317218006,0.16466608412789557,0.00029474586451296096,0.9999999999999999,11
2024-09-15,-0.038961448132288176,-0.03909318099959049,-0.037779360415724585,-0.01440030685077709,0.38041635133559315,0.00013173286730231646,1.0,13
2024-09-16,-0.020959922200605326,-0.0212642552816738,-0.013251445881297444,-0.015456722024348335,0.5901444453376817,0.0003043330810684745,0.9999999999999999,9
2024-09-17,0.017896952449384995,0.01742483689311485,0.017461345275255707,0.03598741987041776,0.5488691089344185,0.0004721155562701454,1.0000000000000002,6
2024-09-18,0.03300102672406172,0.03256193143691419,0.028150722629190845,0.024125346294852523,0.23119905638122462,0.00043909528714753483,1.0000000000000002,9
2024-09-19,0.03758576167474391,0.03740080242963893,0.03336381636677272,0.019301760905025223,0.29450570859877645,0.00018495924510497972,0.9999999999999999,11
2024-09-20,0.01350493665554846,0.013269332088669438,0.011050720803094962,0.003953794005425282,0.3222449220188791,0.00023560456687902117,0.9999999999999999,11
2024-09-21,0.017820601953230857,0.017562806015615755,0.021657889695056,0.002293603394976307,0.4008855832221386,0.0002577959376151033,1.0000000000000002,9
2024-09-22,-0.015558115001060876,-0.015878823467638588,-0.01811687555642582,0.0037554918936333337,1.3008056663239072,0.0003207084665777109,1.0000000000000002,12
2024-09-23,-0.005703118793690946,-0.006743763326750072,0.020051119907424055,-0.0040340851877957995,1.0495178483821357,0.0010406445330591258,1.0,3
2024-09-24,0.007103425506519593,0.006263811227813884,0.03486996253735901,0.014866828852168945,0.951793540931835,0.0008396142787057086,1.0,4
2024-09-25,-0.01878193325120088,-0.01954336808394635,-0.015170262526992233,-0.01750693848833562,0.25298812587611474,0.000761434832745468,1.0000000000000002,10
2024-09-26,0.04802084643875118,0.047818455938050286,0.046398822732483476,0.03201602068493492,0.22108187196670084,0.00020239050070089182,1.0,11
2024-09-27,0.021125280796019136,0.020948415298445777,0.017820007913720213,0.009370701513067514,0.0837377283614931,0.0001768654975733607,0.9999999999999998,13
2024-09-28,0.0008911002205842086,0.0008241100378950141,0.0037198498232207905,0.0011102729142078438,0.1601773768185113,6.699018268919448e-05,1.0,13
2024-09-29,-0.006023134611123238,-0.0061512765125780475,-0.002946690770719399,-0.003866453163503092,0.12448816846360448,0.00012814190145480904,1.0000000000000002,14
2024-09-30,-0.04249884386092734,-0.04259843439569822,-0.0433569907042591,-0.03445272929976628,0.17807288896666723,9.95905347708836e-05,1.0,14
2024-10-01,-0.06092087991356729,-0.061063338224740624,-0.0568796816562762,-0.039998989086876824,0.15733230347521682,0.0001424583111733338,1.0000000000000002,14
2024-10-02,-0.02838124801261254,-0.028507113855392716,-0.026910388139757085,-0.0025371523344435154,0.5988818342803937,0.00012586584278017346,1.0,13
2024-10-03,-0.021026797222690605,-0.02150590269011492,-0.007932938525074675,0.0017254291303903102,0.5575190872169975,0.0004791054674243149,1.0,8
2024-10-04,0.04311914369566087,0.04267312842588727,0.03752273958357372,0.02185511599415091,0.14600897118953526,0.000446015269773598,0.9999999999999999,12
2024-10-05,-0.003688242207399914,-0.0038050493843515424,-0.0021509680325620473,-0.0005043961427393384,0.14150258413195116,0.00011680717695162822,0.9999999999999999,12
2024-10-06,0.0319265230704438,0.03181332100313824,0.026962899865552954,0.012353461855341141,0.16448676633414444,0.00011320206730556094,1.0000000000000002,12
2024-10-07,-0.009801454488642548,-0.009933043901709864,-0.010898952212635855,-0.009533471467272348,0.10163599207373195,0.00013158941306731556,1.0,13
2024-10-08,-0.006390885669415962,-0.006472194463074947,-0.0058371857343903965,-0.0009486949013276513,0.2201411629989749,8.130879365898557e-05,0.9999999999999999,13
2024-10-09,-0.028218019088527314,-0.028394132018926495,-0.025496374005306886,-0.024549465087869704,0.5896336577835206,0.00017611293039917992,1.0,12
2024-10-10,0.0029378166148465445,0.0024661096886197283,0.0030892084658509073,-0.0051677710604821625,0.20225085916066285,0.0004717069262268165,1.0,7
2024-10-11,0.049854332906491654,0.04969253221916312,0.03767172691362267,0.036750412981895186,0.6003265291231323,0.00016180068732853028,0.9999999999999999,6
2024-10-12,0.005338937703485299,0.004858676480186793,0.008043409328325535,0.010670463453262835,0.1327181076088603,0.0004802612232985059,0.9999999999999998,10
2024-10-13,-0.005402573852671663,-0.005508748338758752,-0.009374110337624777,-0.005321641129542809,0.7978005759381344,0.00010617448608708824,0.9999999999999999,10
2024-10-14,0.04937255987849838,0.048734319417747876,0.05585875693378812,0.05132256945439018,0.9339734923911142,0.0006382404607505075,1.0,5
2024-10-15,-0.018467793203085156,-0.019214971996998047,-0.006257511760747696,0.014821788877301234,0.40842174996443315,0.0007471787939128914,1.0,10
2024-10-16,0.00238204177808551,0.0020553043781139637,0.0023496684576669474,0.008172232903417287,0.17577233661696268,0.0003267373999715465,0.9999999999999999,13
2024-10-17,-0.005803610515591938,-0.005944228384885508,-0.009848553598879936,-0.0028183808734761895,0.1891360193811606,0.00014061786929357015,0.9999999999999999,13
2024-10-18,0.023096574523758885,0.02294526570825396,0.023484732084112836,0.014929934793736166,0.1316705665956685,0.0001513088155049285,1.0,13
2024-10-19,0.010165980215044446,0.01006064376176791,0.004475006190936722,-0.0007411435538052791,0.21889984680517866,0.0001053364532765348,1.0000000000000002,12
2024-10-20,0.015515081281263186,0.015339961403819043,0.025343058442211377,0.009699065642047477,0.22330190820511137,0.00017511987744414293,1.0,11
2024-10-21,-0.02445408682767969,-0.024632728354243776,-0.0259605540433793,-0.02392491462631907,0.5828145990703159,0.0001786415265640891,1.0,12
2024-10-22,-0.016035415604099386,-0.01650166728335564,-0.009067195328552729,0.0005581218605643645,0.5879515224308606,0.0004662516792562527,1.0,7
2024-10-23,-0.010910660934387875,-0.011381022152332564,-0.015116427020108267,-0.011263025469391619,0.9991119204160221,0.0004703612179446885,1.0,9
2024-10-24,0.02214836424004795,0.021349074703715134,0.01760126004141307,0.022905688461030804,0.565427789121,0.0007992895363328178,1.0,4
2024-10-25,-0.05729398559505336,-0.05774632782635016,-0.06013969587541427,-0.022163939812655298,0.5786513875785937,0.0004523422312968,1.0,5
2024-10-26,0.033999544480867006,0.03353662337080413,0.0150565842293741,0.006135355850639401,0.39936310340098563,0.000462921110062875,1.0,3
2024-10-27,0.0422940084648852,0.041974517982164415,0.021793859250146264,0.013728571471169682,0.10911441725852156,0.00031949048272078855,1.0,2
2024-10-28,0.06102540531467834,0.06093811378087152,0.021033897066575,0.02864135214714536,0.645147837979678,8.729153380681725e-05,1.0,2
2024-10-29,0.04921797763624115,0.048701859365857414,0.037595178900778604,0.040027166142407866,0.43028490188797186,0.0005161182703837424,1.0,4
2024-10-30,-0.02816050543409905,-0.028504733355609428,-0.013394541767282173,-0.005368472425573478,0.33596197216397894,0.0003442279215103775,0.9999999999999999,6
2024-10-31,-0.03871034884963058,-0.038979118427361764,-0.04457360535524701,-0.02801835547139564,0.07170767664423237,0.0002687695777311832,0.9999999999999998,8
2024-11-01,-0.01142429299710758,-0.011481659138422966,-0.011549299159215107,-0.01175167337628813,0.23151724767649728,5.73661413153859e-05,0.9999999999999999,8
2024-11-02,-0.0037575443787888282,-0.003942758176930026,-0.009389191744650067,-0.0018547963537206558,0.20571716201141427,0.00018521379814119784,1.0000000000000002,9
2024-11-03,-0.029326299695084643,-0.029490873424693774,-0.029459819334802344,-0.00870880221893544,0.43038772929983277,0.0001645737296091314,1.0,8
2024-11-04,-0.0026081630149801774,-0.0029524731984200436,-0.021193865039837143,-0.013498636611525172,0.49759467447180533,0.00034431018343986623,1.0,5
2024-11-05,0.05585008645304759,0.05545201071347015,0.039804894527819004,0.02238985292101492,0.2659377557425794,0.0003980757395774443,0.9999999999999999,3
2024-11-06,0.1263770551048821,0.12616430490028802,0.10578354516573361,0.08978401830631921,0.8073968996821765,0.00021275020459406353,1.0,4
2024-11-07,0.02326547089417668,0.022619553374430938,0.02301930120275352,0.0036980731649551846,0.306743389195031,0.0006459175197457412,1.0000000000000002,10
2024-11-08,0.03387485096952194,0.033629456258165914,0.02640360767321306,0.008209925203732205,0.20802087979693115,0.00024539471135602483,1.0,10
2024-11-09,0.04253934828090075,0.042372931577063205,0.046211848009526525,0.0025221554819292447,0.1249977817068937,0.00016641670383754493,0.9999999999999999,12
2024-11-10,0.08661824365987637,0.08651824543451085,0.07281830808735287,0.04871072877635618,0.10082917918515492,9.999822536551496e-05,1.0,12
2024-11-11,0.08252524159830935,0.08244457825496122,0.09056607397268104,0.10345603780624302,0.12466444099798508,8.066334334812395e-05,1.0,12
2024-11-12,-0.0210236526414683,-0.021123384194266688,-0.020625034516211418,-0.008530478795522045,0.14448959104556366,9.973155279838808e-05,1.0,13
2024-11-13,0.000656570250464999,0.0005409785776285481,0.015591826404684999,0.027750875278497844,0.29484511461213136,0.00011559167283645094,0.9999999999999999,13
2024-11-14,-0.014917381974353296,-0.015153258066043002,-0.019093010933729664,-0.03351940477783699,0.24797501398460736,0.0002358760916897051,1.0,12
2024-11-15,0.09010563664545022,0.08990725663426254,0.06441699727709196,0.042249781707363265,0.3289070509318528,0.0001983800111876859,1.0,9
2024-11-16,0.06538315700345812,0.06512003136271263,0.050647995502416616,-0.004735678224225048,0.2515940040969964,0.00026312564074548224,0.9999999999999999,13
2024-11-17,-0.034380350884389635,-0.03458162608766723,-0.02662802698798446,-0.008201378369940282,0.2432022057293215,0.00020127520327759712,1.0,12
2024-11-18,0.037906139721536496,0.03771157795695304,0.0303971559664274,0.00675751585930584,0.16348819682164775,0.0001945617645834572,1.0,12
2024-11-19,-0.010244539817317143,-0.010375330374774462,-0.01492184944715737,0.02020276795046594,0.21461226614235313,0.00013079055745731822,1.0000000000000002,12
2024-11-20,0.001544464999393248,0.0013727751864793655,-0.0164986626142811,0.02114128957426109,0.11024391402378525,0.00017168981291388252,0.9999999999999998,12
2024-11-21,0.06912087338203474,0.0690326782508157,0.06584368326782417,0.04325895129815027,0.22290467735022948,8.81951312190282e-05,0.9999999999999999,12
2024-11-22,0.09166296597789075,0.09148464223601056,0.07097493365132203,0.005638081141198015,0.2383585533580143,0.0001783237418801836,0.9999999999999999,12
2024-11-23,0.02512861420655732,0.024937927363870908,0.025722067253454946,-0.01208939622771199,0.10536371507204464,0.00019068684268641145,1.0000000000000002,13
2024-11-24,0.00638728017820234,0.006302989206144705,0.0075895282075109805,0.0024036715084598814,0.16029145534692246,8.429097205763571e-05,1.0000000000000002,13
2024-11-25,-0.04334946930431837,-0.04347770246859591,-0.040443348380604295,-0.049983462705338044,0.16376737922354745,0.00012823316427753797,1.0,13
2024-11-26,-0.0009705700051851724,-0.0011015839085640104,-0.007414656183916409,-0.011203043067136709,0.10346736262372089,0.00013101390337883796,1.0,13
2024-11-27,0.055234001819811404,0.05515122792971243,0.05218221593471574,0.042205400048249686,0.074676051588096,8.277389009897672e-05,1.0,12
2024-11-28,-0.0010673837721594847,-0.0011271246134299615,-0.0021522209750325766,-0.002198003862147191,0.11871713029431841,5.97408412704768e-05,0.9999999999999999,12
2024-11-29,0.0517284799553151,0.051633506251079646,0.04385120080362687,0.019038731629019034,0.18651218978170983,9.497370423545473e-05,1.0,12
2024-11-30,0.031222150845437165,0.0310729410936118,0.01663329064384531,-0.010677189351933958,0.1228022786171376,0.00014920975182536786,1.0,13
2024-12-01,0.03743785047909358,0.03733960865619987,0.03673169962972642,0.008188641421465137,0.09972297695246705,9.824182289371009e-05,0.9999999999999999,13
2024-12-02,0.08265336528707118,0.0825735869055092,0.05499888708761567,-0.01413251001643967,0.10798858616101283,7.977838156197365e-05,0.9999999999999997,14
2024-12-03,-0.006461047435568908,-0.006547438304497719,0.005536116401342527,0.00023777120778389893,0.15687987081319776,8.639086892881027e-05,1.0,13
2024-12-04,0.016579790549926553,0.016454286653275994,0.0159123419115767,0.028739497024917293,0.0592688815441131,0.00012550389665055823,1.0000000000000002,14
2024-12-05,-0.01674412031344074,-0.01679153541867603,-0.011448181892607259,-0.01690790900559247,0.08483275456110478,4.741510523529048e-05,1.0000000000000002,14
2024-12-06,0.048328332414634675,0.04826046621098579,0.044584360585010904,0.028875842126152795,0.1395686254248799,6.786620364888383e-05,1.0000000000000002,14
2024-12-07,-0.007440235437739232,-0.007551890338079136,0.006368240397666448,0.0009689136043686819,0.13737782049326258,0.00011165490033990393,1.0000000000000002,12
2024-12-08,0.011206343675900966,0.011096441419506355,0.008620702238031328,0.013021125294296665,0.052894877734003184,0.00010990225639461007,0.9999999999999999,13
2024-12-09,-0.1423109580586304,-0.1423532739608176,-0.13294676997830046,-0.03805237154150187,0.8894256016534765,4.2315902187202546e-05,1.0000000000000002,13
2024-12-10,0.00817662071908128,0.0074650802377584985,-0.013979379389785797,-0.007670332853616624,1.0641431100104173,0.0007115404813227812,1.0,6
2024-12-11,0.030711188301950416,0.029859873813942082,0.06140412295795328,0.04671623065265473,0.4054512900668785,0.0008513144880083339,0.9999999999999999,2
2024-12-12,0.045021654458766186,0.044697293426712685,0.020017615594120648,-0.011204041327079195,0.7151648199609437,0.0003243610320535028,1.0,3
2024-12-13,0.013057689062649381,0.012485557206680627,0.009072499832033596,0.013897445950487253,0.36140284727870486,0.000572131855968755,1.0,5
2024-12-14,-0.022567287992704237,-0.022856410270527202,-0.02683297397700288,8.976846640940117e-05,0.5699987802876489,0.0002891222778229639,1.0,7
2024-12-15,0.019490751383314492,0.019034752359084372,0.021935166211323076,0.030374527771475757,0.31054036341079505,0.00045599902423011917,1.0,6
2024-12-16,-0.01066388096138272,-0.010912313252111356,-0.01618821195199151,0.014960693238777578,0.9915024937449085,0.000248432290728636,0.9999999999999999,6
2024-12-17,-0.027689387406261923,-0.02848258940125785,-0.006834388341237603,0.00048479955330549274,0.6752427440486326,0.0007932019949959268,1.0,2
2024-12-18,-0.08633113415117463,-0.08687132834641353,-0.09433332633130208,-0.05555995497508359,1.0,0.0005401941952389061,1.0,4
2024-12-19,0.0,-0.0008,-0.07534223154240986,-0.027417347184249485,0.0,0.0008,0.0,0
2024-12-20,0.0,0.0,0.022824292190452393,0.003386894156478526,0.0,0.0,0.0,0
2024-12-21,0.0,0.0,-0.03627000397420491,-0.0051409306455109105,0.0,0.0,0.0,0
