symbol,n_trades,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
SOLUSDT,7859,-66.04,-99.62,-33.58,-7.153,99.65,42.72,0.784,397
