symbol,n_trades,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
SOLUSDT,4400,-62.77,-96.34,-33.58,-3.45,96.91,43.36,0.847,397
