symbol,n_trades,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
SOLUSDT,4466,-65.61,-99.19,-33.58,-5.101,99.24,46.69,0.783,397
