symbol,n_trades,n_long_entries,n_short_entries,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
SOLUSDT,27,14,13,35.0,-8.13,-43.13,-0.065,23.06,48.15,0.971,368
