symbol,n_trades,n_type_a,n_type_b,alpha_pct,type_a_alpha,type_b_alpha,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
SOLUSDT,241,163,78,-0.05,-29.71,-3.63,-29.61,-29.56,-1.723,35.16,48.55,0.71,390
