symbol,n_trades,n_type_a,n_type_b,alpha_pct,type_a_alpha,type_b_alpha,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
SOLUSDT,213,145,68,35.81,17.3,-7.52,6.25,-29.56,0.344,18.97,46.48,1.069,390
