symbol,n_trades,n_type_a,n_type_b,alpha_pct,type_a_alpha,type_b_alpha,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
SOLUSDT,845,495,351,-28.18,-40.17,-38.75,-57.74,-29.56,-2.008,58.51,43.55,0.82,390
