symbol,n_trades,n_type_a,n_type_b,alpha_pct,type_a_alpha,type_b_alpha,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
SOLUSDT,219,148,71,-7.24,-33.73,-8.56,-36.8,-29.56,-1.53,46.66,42.92,0.754,390
