symbol,n_trades,n_type_a,n_type_b,alpha_pct,type_a_alpha,type_b_alpha,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
SOLUSDT,510,201,310,22.64,0.0,0.0,-6.93,-29.56,0.05,36.62,47.45,1.006,390
