symbol,n_trades,n_type_a,n_type_b,alpha_pct,type_a_alpha,type_b_alpha,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
SOLUSDT,972,566,407,-10.35,-23.36,-22.23,-39.91,-29.56,-1.352,53.86,47.94,0.875,390
