symbol,n_trades,n_type_a,n_type_b,alpha_pct,type_a_alpha,type_b_alpha,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
SOLUSDT,453,294,160,13.72,-16.89,2.34,-15.84,-29.56,-0.607,31.22,49.45,0.917,390
