symbol,n_trades,n_aligned_pos,n_aligned_neg,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
SOLUSDT,7,4,3,29.99,-18.14,-48.14,-4.24,18.21,28.57,0.039,178
