symbol,n_trades,n_aligned_pos,n_aligned_neg,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
SOLUSDT,10,5,5,46.75,-1.39,-48.14,-0.156,6.13,70.0,0.917,178
