symbol,n_trades,n_trend_entries,n_rev_entries,alpha_pct,trend_alpha_sum,rev_alpha_sum,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
SOLUSDT,473,473,0,-9.95,-28.2,0.0,-26.49,-16.55,-2.554,28.94,46.3,0.851,86
