symbol,n_trades,n_trend_entries,n_rev_entries,alpha_pct,trend_alpha_sum,rev_alpha_sum,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
SOLUSDT,34,0,34,12.97,0.0,-3.55,-3.58,-16.55,-1.675,6.41,52.94,0.694,86
