symbol,n_trades,n_long_entries,n_short_entries,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
SOLUSDT,14,10,4,14.18,-22.98,-37.16,-1.139,29.58,50.0,0.483,383
