symbol,n_trades,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
DOGEUSDT,233,33.79,-14.31,-48.1,-0.646,24.37,43.78,0.887,383
ETCUSDT,408,39.04,-9.49,-48.53,-0.103,30.2,46.08,0.976,398
