symbol,n_trades,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
DOGEUSDT,25,54.18,6.09,-48.1,0.529,8.85,44.0,1.368,383
ETCUSDT,47,50.07,1.54,-48.53,0.212,11.29,46.81,1.102,398
