symbol,n_trades,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
DOGEUSDT,113,35.03,-13.02,-48.05,-0.875,14.72,40.71,0.77,383
ETCUSDT,227,36.74,-11.83,-48.57,-0.626,27.86,45.37,0.883,398
