symbol,n_trades,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
DOGEUSDT,918,29.94,-18.12,-48.05,-0.359,38.86,45.64,0.965,383
ETCUSDT,1288,-1.32,-49.85,-48.53,-1.836,58.85,44.88,0.859,398
