symbol,n_trades,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
DOGEUSDT,592,55.66,7.61,-48.05,0.381,18.92,46.79,1.05,383
ETCUSDT,873,7.54,-40.99,-48.53,-1.664,47.55,44.1,0.847,398
