symbol,n_trades,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
DOGEUSDT,14,64.18,16.13,-48.05,1.212,1.49,50.0,3.534,383
ETCUSDT,42,53.18,4.65,-48.53,0.459,4.03,42.86,1.309,398
