symbol,n_trades,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
DOGEUSDT,412,24.49,-23.6,-48.1,-0.9,28.09,44.42,0.881,383
ETCUSDT,672,26.46,-22.07,-48.53,-0.411,43.3,45.54,0.934,398
