symbol,n_trades,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
DOGEUSDT,1218,-9.64,-57.69,-48.05,-2.09,63.16,42.28,0.839,383
ETCUSDT,1683,-36.44,-85.02,-48.57,-4.704,85.49,42.13,0.712,398
