symbol,n_trades,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
DOGEUSDT,58,45.5,-2.56,-48.05,-0.112,13.47,41.38,0.956,383
ETCUSDT,137,47.94,-0.63,-48.57,0.025,15.02,43.07,1.007,398
