symbol,n_trades,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
DOGEUSDT,118,63.64,15.54,-48.1,0.965,8.43,46.61,1.297,383
ETCUSDT,230,25.92,-22.61,-48.53,-1.213,39.97,43.48,0.774,398
