symbol,n_trades,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
DOGEUSDT,28,67.35,19.29,-48.05,1.213,4.78,50.0,2.373,383
ETCUSDT,70,54.35,5.82,-48.53,0.515,5.49,40.0,1.238,398
