symbol,n_trades,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
DOGEUSDT,579,4.66,-43.4,-48.05,-1.972,48.26,43.35,0.79,383
ETCUSDT,885,-12.43,-61.0,-48.57,-2.891,64.21,43.39,0.75,398
