symbol,n_trades,n_long,n_short,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
SOLUSDT,393,193,200,15.25,-19.52,-34.77,-0.64,31.5,44.27,0.91,382
