symbol,n_trades,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
SOLUSDT,882,-6.01,-41.95,-35.94,-1.907,44.46,40.93,0.828,382
