symbol,n_trades,n_long_entries,n_short_entries,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days,phase_pos_pct,phase_mean,phase_std
SOLUSDT,4,0,4,63.44,29.76,-33.68,1.892,7.37,75.0,4.922,151,72.7,0.1408,0.2812
