symbol,n_trades,n_long_entries,n_short_entries,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days,phase_pos_pct,phase_mean,phase_std
SOLUSDT,3,1,2,34.2,0.52,-33.68,0.127,5.29,33.33,1.137,151,72.7,0.1408,0.2812
