open_time,gross_ret,funding_pnl,net_ret,fee_lag,turnover,short_capital,active_short_syms,eq_basket,btc_short_bnh
2024-06-16,-0.02093581874574636,0.00016832536135195488,-0.02109638153177613,0.00032888814738172694,0.48745781609656047,0.9999999999999999,5,0.01230565187855793,-0.006643640213430224
2024-06-17,0.05641807152701259,0.0002305627226656906,0.05625866799680103,0.0003899662528772484,0.08417608214094315,1.0000000000000004,6,-0.04062875892202294,0.0027230337146080252
2024-06-18,0.06365274772829303,8.977037495414335e-05,0.06367517723753442,6.734086571275452e-05,0.543979872259973,1.0,6,-0.05359495680280828,0.019889547644801442
2024-06-19,-0.01437000567470625,5.270296814305603e-05,-0.014752486604371172,0.0004351838978079784,0.34884313674136336,1.0,10,0.009868666798013364,0.0033215656178050557
2024-06-20,-0.005021081641041746,0.00011370428459987823,-0.005186451865834958,0.0002790745093930907,0.16494054151270243,1.0,12,-0.000917134282109893,0.0012258676555743087
2024-06-21,0.004905674928525494,0.00015086121284578233,0.0049245837081611146,0.00013195243321016196,0.03931460330607228,0.9999999999999999,13,-0.00987673026403918,0.011256052055385934
2024-06-22,0.009541945894351846,0.0001506767583262324,0.00966117097003322,3.1451682644857824e-05,0.19427061464607642,0.9999999999999999,13,-0.00779106370162741,-0.001808995072047903
2024-06-23,0.023170218773049228,9.719796459861549e-05,0.023112000245930985,0.00015541649171686115,0.0758812186215524,1.0,12,-0.023758423192160268,0.01626867995018677
2024-06-24,-0.0022166732683006965,0.00012178888177890539,-0.002155589361419033,6.070497489724192e-05,0.1932887222702661,0.9999999999999999,12,0.002722532653301048,0.046226831595587714
2024-06-25,-0.032989601701674406,0.00015783298276359297,-0.03298639969672702,0.0001546309778162129,0.12655307879929556,1.0,13,0.03462831828455643,-0.024956199729234685
2024-06-26,0.015231365936672589,0.000166080490602489,0.01529620396423564,0.00010124246303943646,0.15385703138371695,0.9999999999999997,12,-0.014440456246869309,0.014854850771636507
2024-06-27,-0.035056292418444525,0.00017375816242759596,-0.035005619881123905,0.00012308562510697358,0.26711122423722555,0.9999999999999998,13,0.034882154935678714,-0.013504742844655304
2024-06-28,0.031189731609489027,0.00021435385304840055,0.03119039648314765,0.00021368897938978045,0.08341153108039115,1.0,11,-0.02721487815742995,0.020300898155053315
2024-06-29,-0.005678976746134633,0.00016016939549716908,-0.005585536575501777,6.672922486431292e-05,0.13917768084374288,1.0,11,0.00292665523107849,-0.00914449493461822
2024-06-30,-0.03673683119878016,0.00019606979345945281,-0.0366521035499957,0.00011134214467499431,0.39478471332056586,1.0000000000000002,11,0.0333267605646157,-0.02924778296688868
2024-07-01,-0.00020742658164793308,0.00020035103543805836,-0.0003229033168663274,0.0003158277706564527,0.29057124942254214,1.0,8,-0.0030821335687782098,-0.0018736258483891266
2024-07-02,-0.007706213491488988,0.0002144722394303862,-0.007724198251596636,0.00023245699953803372,0.2812714788459486,1.0000000000000002,10,0.011911513246670724,0.01208582205853359
2024-07-03,0.06741880386312954,0.00020156645187923924,0.06739535313193203,0.0002250171830767589,0.4829519980646608,1.0,8,-0.06169601793313791,0.03083530252593214
2024-07-04,0.07863115533318897,0.00017424746944875603,0.078419041204186,0.00038636159845172865,0.24215125422038936,0.9999999999999999,12,-0.08264172000941092,0.05251959872442202
2024-07-05,0.010151414635421097,-9.691387355059781e-05,0.009860779758494188,0.0001937210033763115,0.10451365579990973,0.9999999999999997,14,-0.008546136371173987,0.007730616924266243
2024-07-06,-0.06250094656526804,-4.944902788805662e-06,-0.06258950239269678,8.36109246399278e-05,0.23442158757172707,1.0000000000000002,14,0.06426544644218686,-0.028462200268881244
2024-07-07,0.07386080171327529,0.00010861120343038393,0.07378187564664829,0.00018753727005738167,0.1436305899546556,1.0,12,-0.07484942999404957,0.04096983647107322
2024-07-08,-0.03677590624829373,4.89214877251414e-05,-0.036841889232532316,0.00011490447196372449,0.2175305476275912,0.9999999999999999,13,0.03465230573963574,-0.01532305587049465
2024-07-09,-0.01215308608639953,5.962127164723813e-05,-0.012267489252854365,0.00017402443810207296,0.0676290229235812,1.0,11,0.013245889737785359,-0.023582376019644746
2024-07-10,-0.008412397427262214,0.00012442845937458196,-0.008342072186226497,5.410321833886496e-05,0.17811909464692122,1.0,11,0.006858291192561753,0.005449544320202948
2024-07-11,0.001285995519082134,0.00013659626633621762,0.0012800965097008144,0.000142495275717537,0.3313562100780847,1.0,10,-0.00144162069405234,0.00678427227199474
2024-07-12,-0.02109912156896307,9.901409161717069e-05,-0.02126519244540837,0.00026508496806246776,0.31451545573226647,1.0,8,0.02964567502442658,-0.009674520853870217
2024-07-13,-0.019136385605689907,0.00014842985635714367,-0.019239568113918578,0.00025161236458581316,0.5680152051672985,0.9999999999999998,9,0.026448325137584106,-0.022533264212891035
2024-07-14,-0.036897699365510434,0.00010944129474843177,-0.037242670234895844,0.00045441216413383886,0.5667964586056099,1.0,5,0.019927260366834582,-0.02690370770946693
2024-07-15,-0.12041082964245539,1.8044670504766125e-05,-0.12084622213883511,0.00045343716688448795,1.0,1.0,3,0.07433034204104837,-0.06442089326267975
2024-07-16,0.0,0.0,-0.0008,0.0008,0.5486058575028707,0.0,0,0.008649891487773065,-0.0050927171362047385
2024-07-17,0.006914119478293251,0.0,0.006475234792290955,0.0004388846860022966,0.001419556720582582,0.5486058575028707,1,-0.012827035119122135,0.014679280110752257
2024-07-18,-0.0030654205648629257,0.0,-0.0030665562102393917,1.1356453764660657e-06,0.5500254142234533,0.5500254142234533,1,-0.0005019448756674991,0.0014955733837893614
2024-07-19,0.0,0.0,-0.00044002033137876265,0.00044002033137876265,0.0,0.0,0,0.03917565970228557,-0.041713636200181536
2024-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0,0.01538056160962806,-0.007019581886867465
2024-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03263887301963041,-0.015536041111488652
2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.03118481719243483,0.00937509172561568
2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.027071993716923,0.023449166804939914
2024-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.01673227980611221,0.008580565686232777
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.02278154800686707,-0.006460517698329671
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04879244546012656,-0.03207243093670664
2024-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.007430343786280135,0.00012816263396309147
2024-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.006356708804472699,-0.005034343148608178
2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0034986722931587316,0.02148338720671983
2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.010213190180424579,0.00884943820224715
2024-07-31,0.0,0.0,0.0,0.0,0.5124742407171874,0.0,0,-0.027572269611108115,0.023541663832598037
2024-08-01,0.004727510959615839,0.0001331049345414751,0.004450636501583564,0.0004099793925737499,0.021730180775979435,0.5124742407171874,1,-0.014189807116512076,-0.011255104346937772
2024-08-02,0.035632871674495074,0.00010255122279404323,0.03571803875266834,1.7384144620783548e-05,0.4657955785068332,0.5342044214931668,1,-0.07576903484869994,0.05885909605090556
2024-08-03,0.024853203615708065,0.00010232840710326016,0.024582895560005858,0.00037263646280546656,1.0,1.0,2,-0.03003444177555672,0.012996940652563183
2024-08-04,0.0,0.0,-0.0008,0.0008,1.0,0.0,0,-0.05774704098755453,0.04185740698628648
2024-08-05,0.1157719832273241,-6.663960956433576e-05,0.11490534361775977,0.0008,1.3012567692614612,1.0,3,-0.0916420389454129,0.07122599729983059
2024-08-06,-0.05670760479825641,-0.00024228449558515074,-0.05799089470925073,0.0010410054154091689,1.097946011667884,1.0000000000000002,11,0.05435304482528853,-0.03681455323861038
2024-08-07,0.047753995496926764,-0.00022707147622872483,0.046648567211363734,0.0008783568093343073,0.6849200851620602,1.0,4,-0.0009911643994001287,0.015864993070339506
2024-08-08,-0.12279856852494782,-0.00010849058241481273,-0.12345499517549229,0.0005479360681296481,1.1247478648757994,1.0,7,0.1205984220411965,-0.11899373717172779
2024-08-09,0.02623071969650344,-7.245154803925008e-05,0.02525846985656355,0.0008997982919006396,0.44532872066437496,0.9999999999999999,2,-0.0257372958504414,0.013804780424198637
2024-08-10,-0.000780263888112062,-6.82737774951199e-05,-0.0012048006421386819,0.00035626297653149996,0.18002767469204276,1.0,3,0.005771773372840564,-0.0013369819400546046
2024-08-11,0.038738548591914494,-0.00018177155043599085,0.03841275490172487,0.0001440221397536342,0.8075485268772459,1.0,3,-0.0553346881576429,0.036078233007444616
2024-08-12,-0.04744089310385975,-9.492959409183694e-05,-0.04818186151945339,0.0006460388215017967,0.1395782522862372,1.0,6,0.04778055433401529,-0.010742318943794071
2024-08-13,-0.0099919240590229,-0.00010320841797836637,-0.010206795078830256,0.00011166260182898975,0.2700180110124821,1.0,6,0.006137083885315959,-0.020681482580288568
2024-08-14,0.01767861603773723,-4.1956119442852984e-05,0.01742064550948439,0.00021601440880998567,0.9733737679869725,1.0,5,-0.024256134752843075,0.03141840282078601
2024-08-15,0.02444868447762287,6.738372864924744e-05,0.02373736919188254,0.0007786990143895781,0.1530828280000126,1.0,13,-0.022002293399142787,0.019388522390324625
2024-08-16,-0.0006819730164998586,-0.00019282057395347965,-0.0009972598528533482,0.0001224662624000101,0.20217756338964427,1.0,14,-0.00024404740898059663,-0.02336770356975193
2024-08-17,-0.01550026190013362,2.9590303977715815e-05,-0.01563241364686762,0.0001617420507117154,0.40577604938399314,0.9999999999999999,12,0.016028769346802956,-0.010425640006184622
2024-08-18,0.008685560751498537,-2.1107523411653364e-05,0.00833983238857969,0.0003246208395071945,0.38882770832938834,1.0000000000000002,9,-0.012077370094846345,0.018135651647510853
2024-08-19,-0.018720334740975723,-6.320955281081748e-05,-0.01909460646045005,0.0003110621666635107,0.13909768832643432,1.0000000000000002,12,0.021130759533559456,-0.017271793115259504
2024-08-20,-0.012534175869151665,7.16605403465254e-05,-0.012573793479466288,0.00011127815066114746,0.1498117098172307,1.0,11,0.007904804150244431,0.0069968096837461635
2024-08-21,-0.03997460626989437,6.64519362150464e-05,-0.04002800370153311,0.00011984936785378455,0.4196165843453107,1.0000000000000002,12,0.03414163339251665,-0.036232535192403104
2024-08-22,-0.015266220539176954,5.730869380429415e-05,-0.015544605112848909,0.0003356932674762486,0.3811980292995598,1.0,9,0.013427097358779077,0.012599803664921416
2024-08-23,-0.07502701491737049,9.039887652934352e-05,-0.0752415744642808,0.00030495842343964785,1.0043393434641203,1.0,8,0.0613476061121156,-0.060812031171551206
2024-08-24,-0.03482128804321778,5.9017100095009424e-05,-0.03556574241789407,0.0008034714747712963,0.8195259036160795,1.0,3,0.014347607188398892,-0.0015089058245951747
2024-08-25,0.004635223833684296,1.4623817107603129e-05,0.003994226927899035,0.0006556207228928636,1.0281567172723058,0.584718796785411,1,-0.017752622150132562,-0.0011494701051990575
2024-08-26,0.03388731728594601,9.531340486236003e-05,0.033160105316990526,0.0008225253738178447,0.5603937585290095,1.0,4,-0.034945524830252525,0.021539113447224034
2024-08-27,0.06980217648434982,0.0001541478487426879,0.0695080093262693,0.00044831500682320765,0.653090876433598,1.0000000000000002,6,-0.05808637840576792,0.05450136607671685
2024-08-28,-0.0047953009264049724,-0.00014078282329583043,-0.005458556450847682,0.0005224727011468784,0.2753010223434464,0.9999999999999999,10,-0.0026410434301129865,0.0063063594035480675
2024-08-29,0.004078086378064915,-0.00017775903316408044,0.0036800865270260777,0.00022024081787475712,0.25533971527367316,1.0,8,-0.007112529543893663,-0.005307574987290176
2024-08-30,-0.004340298901477172,-2.242443602890977e-05,-0.004566995109725021,0.00020427177221893854,0.4854206435128816,1.0000000000000002,9,0.0023169248878380155,0.003824810529438616
2024-08-31,0.008887919414080854,3.7660990450330315e-05,0.008537243889720878,0.0003883365148103053,0.2668020709341431,1.0,6,-0.009852975354386935,0.0026126847196863423
2024-09-01,0.03615429653330003,-9.218952684591663e-05,0.03584866534970681,0.0002134416567473145,0.6154177885394558,1.0,5,-0.04604362357353007,0.028397455799694327
2024-09-02,-0.04441252738973847,-0.00011138119435593316,-0.04501624281492597,0.0004923342308315647,1.0,1.0,3,0.041296390857163585,-0.032199426906078576
2024-09-03,0.0,0.0,-0.0008,0.0008,0.0,0.0,0,-0.037075876046525666,0.028085620372140352
2024-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0,0.020824900791892333,-0.008579350726433788
2024-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.022284809370222765,0.031048515138545785
2024-09-06,0.0,0.0,0.0,0.0,1.0,0.0,0,-0.038520585914188575,0.03950436097510579
2024-09-07,-0.012510878752595028,-0.0001172636804069195,-0.013428142433001947,0.0008,0.5991694751681377,1.0,2,0.018618903031287787,-0.003842181290876656
2024-09-08,-0.01331834630562919,0.00010822116167422723,-0.013689460724089475,0.00047933558013451015,0.019379931974028264,1.0,3,0.02320679249788218,-0.013017480405431492
2024-09-09,-0.031433266347556846,-4.6229363460802193e-05,-0.03149499965659688,1.5503945579222612e-05,1.0182946758154212,1.0,3,0.03893680547819826,-0.03957723980481265
2024-09-10,-0.0018203353329924018,6.322529824550687e-05,-0.002571745775399232,0.000814635740652337,0.7550190858073427,0.7550190858073427,1,0.005117225899995637,-0.010508682687247806
2024-09-11,0.0,0.0,-0.0006040152686458742,0.0006040152686458742,0.6426323739584779,0.0,0,-0.010178347285711018,0.005261321562044841
2024-09-12,-0.03341784511044841,4.060151338669664e-05,-0.0338913494962285,0.0005141058991667824,0.6426323739584779,0.6426323739584779,1,0.022590745871873024,-0.013803092171849274
2024-09-13,0.0,0.0,-0.0005141058991667824,0.0005141058991667824,0.0,0.0,0,0.02870006114475367,-0.04060794877532392
2024-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.008218515778167457,0.008141431317218006
2024-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.037779360415724585,0.01440030685077709
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.013251445881297444,0.015456722024348335
2024-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.017461345275255707,-0.03598741987041776
2024-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0,0.028150722629190845,-0.024125346294852523
2024-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03336381636677272,-0.019301760905025223
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0,0.011050720803094962,-0.003953794005425282
2024-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0,0.021657889695056,-0.002293603394976307
2024-09-22,0.0,0.0,0.0,0.0,0.5941802421513847,0.0,0,-0.01811687555642582,-0.0037554918936333337
2024-09-23,0.0024297709680751573,0.00014036914040584312,0.002094795914759893,0.0004753441937211077,0.04878193279899268,0.5941802421513847,1,0.020051119907424055,0.0040340851877957995
2024-09-24,-0.007040133309978491,0.00014084729404462967,-0.006938311562173056,3.902554623919414e-05,0.6429621749503773,0.6429621749503773,1,0.03486996253735901,-0.014866828852168945
2024-09-25,0.0,0.0,-0.0005143697399603019,0.0005143697399603019,0.0,0.0,0,-0.015170262526992233,0.01750693848833562
2024-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0,0.046398822732483476,-0.03201602068493492
2024-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0,0.017820007913720213,-0.009370701513067514
2024-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0037198498232207905,-0.0011102729142078438
2024-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.002946690770719399,0.003866453163503092
2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0433569907042591,0.03445272929976628
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0568796816562762,0.039998989086876824
2024-10-02,0.0,0.0,0.0,0.0,0.8294444012253125,0.0,0,-0.026910388139757085,0.0025371523344435154
2024-10-03,0.02544307979218763,0.00012192003253610868,0.024901444303743487,0.0006635555209802501,0.10552274356913405,0.8294444012253125,1,-0.007932938525074675,-0.0017254291303903102
2024-10-04,-0.0222355055532244,7.538640088477623e-05,-0.02224453734719493,8.441819485530724e-05,0.13495017419557453,0.9349671447944465,1,0.03752273958357372,-0.02185511599415091
2024-10-05,0.0070439860655952405,0.00010645825827759189,0.007042484184516373,0.00010796013935645963,0.08902665507030216,0.800016970598872,1,-0.0021509680325620473,0.0005043961427393384
2024-10-06,-0.005778224072524792,0.00020772293058482697,-0.005641722465996207,7.122132405624174e-05,0.7109903155285698,0.7109903155285698,1,0.026962899865552954,-0.012353461855341141
2024-10-07,0.0,0.0,-0.0005687922524228559,0.0005687922524228559,0.0,0.0,0,-0.010898952212635855,0.009533471467272348
2024-10-08,0.0,0.0,0.0,0.0,0.5379769589879261,0.0,0,-0.0058371857343903965,0.0009486949013276513
2024-10-09,0.006790590853841633,0.00016139308769637785,0.00652160237434767,0.0004303815671903409,0.23797408788474672,0.5379769589879261,1,-0.025496374005306886,0.024549465087869704
2024-10-10,-0.009179348388877188,0.00019306437997238974,-0.009176663279212596,0.00019037927030779737,0.06654684438436997,0.7759510468726728,1,0.0030892084658509073,0.0051677710604821625
2024-10-11,-0.011103252650674873,0.00017447086955997318,-0.010982019256622394,5.323747550749598e-05,0.20686443490735207,0.7094042024883028,1,0.03767172691362267,-0.036750412981895186
2024-10-12,-0.0003732192852439561,0.00015076193027428525,-0.00038794890289555253,0.00016549154792588167,0.3540326510059044,0.5025397675809508,1,0.008043409328325535,-0.010670463453262835
2024-10-13,0.01175999238876209,0.0001503798538071083,0.011627146121764477,0.00028322612080472357,0.14342758141314482,0.8565724185868552,1,-0.009374110337624777,0.005321641129542809
2024-10-14,-0.03160270880361171,0.00028700000000000004,-0.03143045086874222,0.00011474206513051587,0.0,1.0,1,0.05585875693378812,-0.05132256945439018
2024-10-15,0.012582056892779026,0.00030000000000000003,0.012882056892779025,0.0,0.13995288869229727,1.0,1,-0.006257511760747696,-0.014821788877301234
2024-10-16,-0.010482568669678423,0.00025801413339231086,-0.01033651684723995,0.00011196231095383783,0.08616410245678541,0.8600471113077027,1,0.0023496684576669474,-0.008172232903417287
2024-10-17,0.0072506606418734285,0.00028386336412934644,0.007465592724037347,6.893128196542834e-05,0.002817038606016564,0.9462112137644881,1,-0.009848553598879936,0.0028183808734761895
2024-10-18,-0.004536630733890966,0.00028470847571115146,-0.004254175889064627,2.2536308848132513e-06,0.035844671417368024,0.9490282523705047,1,0.023484732084112836,-0.014929934793736166
2024-10-19,0.004511611470399794,0.00027395507428594105,0.004756890807551841,2.867573713389442e-05,0.03225442087191621,0.9131835809531367,1,0.004475006190936722,0.0007411435538052791
2024-10-20,-0.007823595086820182,0.0002836314005475159,-0.0075657672229702,2.580353669753297e-05,0.10017186916185905,0.9454380018250529,1,0.025343058442211377,-0.009699065642047477
2024-10-21,0.005395643743062587,0.00025357983979895816,0.005569086087532057,8.013749532948725e-05,0.15473386733680616,0.8452661326631938,1,-0.0259605540433793,0.02392491462631907
2024-10-22,0.0205580029368575,0.00029868,0.020732895842988056,0.00012378709386944494,0.0,1.0,1,-0.009067195328552729,-0.0005581218605643645
2024-10-23,0.014805097451274452,0.00030000000000000003,0.015105097451274451,0.0,1.0838478781377403,1.0,1,-0.015116427020108267,0.011263025469391619
2024-10-24,-0.014275924368027606,0.00018964150230189837,-0.0149533611682359,0.0008670783025101923,0.5037697224342512,0.9999999999999999,3,0.01760126004141307,-0.022905688461030804
2024-10-25,0.06533968800740854,0.00022399340497316036,0.06516066563443429,0.000403015777947401,0.5607413802234236,1.0000000000000002,4,-0.06013969587541427,0.022163939812655298
2024-10-26,-0.01825624307310305,-5.845409298358688e-05,-0.018763290270265374,0.0004485931041787389,0.2075167028201741,1.0,6,0.0150565842293741,-0.006135355850639401
2024-10-27,-0.014638145556133469,0.00010886239740213647,-0.014695296520987472,0.0001660133622561393,0.1063058731611448,1.0,7,0.021793859250146264,-0.013728571471169682
2024-10-28,-0.012040307930263443,8.62117695750668e-05,-0.012039140859217293,8.504469852891584e-05,0.2998659140603571,1.0,7,0.021033897066575,-0.02864135214714536
2024-10-29,-0.030099857672660178,0.0002744176733698107,-0.030065332730538654,0.0002398927312482857,0.5489808169001887,0.9999999999999999,6,0.037595178900778604,-0.040027166142407866
2024-10-30,0.01605907511965487,0.0003000000000000001,0.01591989046613472,0.000439184653520151,0.6182431228688705,1.0,4,-0.013394541767282173,0.005368472425573478
2024-10-31,0.039028760723682124,0.0002949986134230905,0.03882916483881012,0.0004945944982950965,0.07066808901624805,1.0,2,-0.04457360535524701,0.02801835547139564
2024-11-01,0.006588650840482653,0.0002418678995810709,0.006773984268850725,5.653447121299844e-05,0.9355736659518898,1.0,2,-0.011549299159215107,0.01175167337628813
2024-11-02,0.019700813544501348,2.3113381899741998e-05,0.01897546799363958,0.0007484589327615119,0.1349674126367275,0.6445449497976015,1,-0.009389191744650067,0.0018547963537206558
2024-11-03,0.024782184932883256,-7.447461110697579e-05,0.024599736391666897,0.00010797393010938201,0.9018604487471196,0.779512362434329,1,-0.029459819334802344,0.00870880221893544
2024-11-04,0.037378181056056795,-0.000182955706776908,0.03647373699028219,0.0007214883589976957,0.5913146524562811,0.9999999999999998,3,-0.021193865039837143,0.013498636611525172
2024-11-05,-0.05386472698651318,8.076586489944005e-05,-0.05425701284357876,0.0004730517219650249,0.2826175105439934,1.0,5,0.039804894527819004,-0.02238985292101492
2024-11-06,-0.11528767460772972,0.00018852311656191833,-0.11532524549960299,0.00022609400843519474,1.0279345111970295,1.0,4,0.10578354516573361,-0.08978401830631921
2024-11-07,0.0,0.00020186351094188859,-0.0006204840980157351,0.0008223476089576237,0.13167392178612525,0.6728783698062952,1,0.02301930120275352,-0.0036980731649551846
2024-11-08,-0.012782344072276025,0.000162361334406051,-0.012725321875298875,0.0001053391374289002,0.54120444802017,0.54120444802017,1,0.02640360767321306,-0.008209925203732205
2024-11-09,0.0,0.0,-0.000432963558416136,0.000432963558416136,0.0,0.0,0,0.046211848009526525,-0.0025221554819292447
2024-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07281830808735287,-0.04871072877635618
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0,0.09056607397268104,-0.10345603780624302
2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.020625034516211418,0.008530478795522045
2024-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0,0.015591826404684999,-0.027750875278497844
2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.019093010933729664,0.03351940477783699
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06441699727709196,-0.042249781707363265
2024-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0,0.050647995502416616,0.004735678224225048
2024-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.02662802698798446,0.008201378369940282
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0303971559664274,-0.00675751585930584
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.01492184944715737,-0.02020276795046594
2024-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0164986626142811,-0.02114128957426109
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06584368326782417,-0.04325895129815027
2024-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07097493365132203,-0.005638081141198015
2024-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0,0.025722067253454946,0.01208939622771199
2024-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0075895282075109805,-0.0024036715084598814
2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.040443348380604295,0.049983462705338044
2024-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.007414656183916409,0.011203043067136709
2024-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0,0.05218221593471574,-0.042205400048249686
2024-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0021522209750325766,0.002198003862147191
2024-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04385120080362687,-0.019038731629019034
2024-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0,0.01663329064384531,0.010677189351933958
2024-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03673169962972642,-0.008188641421465137
2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.05499888708761567,0.01413251001643967
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0,0.005536116401342527,-0.00023777120778389893
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0159123419115767,-0.028739497024917293
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.011448181892607259,0.01690790900559247
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.044584360585010904,-0.028875842126152795
