open_time,gross_ret,net_ret,long_side_ret,short_side_ret,eq_basket,btc_bnh,turnover_long,turnover_short,fee_lag,short_funding_drag,long_capital,short_capital,active_long_syms,active_short_syms
2024-06-16,-0.005495233746853356,-0.006130424934917719,0.015440584998893003,-0.02093581874574636,0.01230565187855793,0.006643640213430224,0.07468160135429236,0.48745781609656047,0.000535191188064364,9.999999999999999e-05,1.0,0.9999999999999999,1,5
2024-06-17,0.027455260343222695,0.026905548809262013,-0.028962811183789884,0.05641807152701259,-0.04062875892202294,-0.0027230337146080252,0.31828971040182763,0.08417608214094315,0.0004497115339606823,0.00010000000000000005,0.9253183986457076,1.0000000000000004,1,6
2024-06-18,0.05894465871029696,0.05852268607626274,-0.004708089017996073,0.06365274772829303,-0.05359495680280828,-0.019889547644801442,0.07283655457029214,0.543979872259973,0.00032197263403421664,0.0001,0.60702868824388,1.0,1,6
2024-06-19,0.000567217493540475,-2.6235647923737078e-05,0.014937223168246723,-0.01437000567470625,0.009868666798013364,-0.0033215656178050557,0.6798652428141722,0.34884313674136336,0.0004934531414642121,0.0001,0.6798652428141722,1.0,1,10
2024-06-20,-0.005021081641041746,-0.005944048344686175,0.0,-0.005021081641041746,-0.000917134282109893,-0.0012258676555743087,0.0,0.16494054151270243,0.0008229667036444284,0.0001,0.0,1.0,0,12
2024-06-21,0.004905674928525494,0.004673722495315332,0.0,0.004905674928525494,-0.00987673026403918,-0.011256052055385934,0.0,0.03931460330607228,0.00013195243321016196,9.999999999999999e-05,0.0,0.9999999999999999,0,13
2024-06-22,0.009541945894351846,0.009410494211706989,0.0,0.009541945894351846,-0.00779106370162741,0.001808995072047903,0.0,0.19427061464607642,3.1451682644857824e-05,9.999999999999999e-05,0.0,0.9999999999999999,0,13
2024-06-23,0.023170218773049228,0.02291480228133237,0.0,0.023170218773049228,-0.023758423192160268,-0.01626867995018677,0.0,0.0758812186215524,0.00015541649171686115,0.0001,0.0,1.0,0,12
2024-06-24,-0.0022166732683006965,-0.0023773782431979382,0.0,-0.0022166732683006965,0.002722532653301048,-0.046226831595587714,0.0,0.1932887222702661,6.070497489724192e-05,9.999999999999999e-05,0.0,0.9999999999999999,0,12
2024-06-25,-0.032989601701674406,-0.03324423267949062,0.0,-0.032989601701674406,0.03462831828455643,0.024956199729234685,0.0,0.12655307879929556,0.0001546309778162129,0.0001,0.0,1.0,0,13
2024-06-26,0.015231365936672589,0.015030123473633153,0.0,0.015231365936672589,-0.014440456246869309,-0.014854850771636507,0.0,0.15385703138371695,0.00010124246303943646,9.999999999999998e-05,0.0,0.9999999999999997,0,12
2024-06-27,-0.035056292418444525,-0.0352793780435515,0.0,-0.035056292418444525,0.034882154935678714,0.013504742844655304,0.0,0.26711122423722555,0.00012308562510697358,9.999999999999998e-05,0.0,0.9999999999999998,0,13
2024-06-28,0.031189731609489027,0.030876042630099246,0.0,0.031189731609489027,-0.02721487815742995,-0.020300898155053315,0.0,0.08341153108039115,0.00021368897938978045,0.0001,0.0,1.0,0,11
2024-06-29,-0.005678976746134633,-0.005845705970998946,0.0,-0.005678976746134633,0.00292665523107849,0.00914449493461822,0.0,0.13917768084374288,6.672922486431292e-05,0.0001,0.0,1.0,0,11
2024-06-30,-0.03673683119878016,-0.036948173343455154,0.0,-0.03673683119878016,0.0333267605646157,0.02924778296688868,0.0,0.39478471332056586,0.00011134214467499431,0.00010000000000000003,0.0,1.0000000000000002,0,11
2024-07-01,-0.00020742658164793308,-0.0006232543523043858,0.0,-0.00020742658164793308,-0.0030821335687782098,0.0018736258483891266,0.0,0.29057124942254214,0.0003158277706564527,0.0001,0.0,1.0,0,8
2024-07-02,-0.007706213491488988,-0.00803867049102702,0.0,-0.007706213491488988,0.011911513246670724,-0.01208582205853359,0.6837782201113595,0.2812714788459486,0.00023245699953803372,0.00010000000000000003,0.0,1.0000000000000002,0,10
2024-07-03,0.048620215454617394,0.04774817569545155,-0.018798588408512153,0.06741880386312954,-0.06169601793313791,-0.03083530252593214,0.6837782201113595,0.4829519980646608,0.0007720397591658465,0.0001,0.6837782201113595,1.0,1,8
2024-07-04,0.07863115533318897,0.07759777115864815,0.0,0.07863115533318897,-0.08264172000941092,-0.05251959872442202,0.0,0.24215125422038936,0.0009333841745408161,9.999999999999999e-05,0.0,0.9999999999999999,0,12
2024-07-05,0.010151414635421097,0.009857693632044785,0.0,0.010151414635421097,-0.008546136371173987,-0.007730616924266243,0.0,0.10451365579990973,0.0001937210033763115,9.999999999999998e-05,0.0,0.9999999999999997,0,14
2024-07-06,-0.06250094656526804,-0.06268455748990798,0.0,-0.06250094656526804,0.06426544644218686,0.028462200268881244,0.0,0.23442158757172707,8.36109246399278e-05,0.00010000000000000003,0.0,1.0000000000000002,0,14
2024-07-07,0.07386080171327529,0.0735732644432179,0.0,0.07386080171327529,-0.07484942999404957,-0.04096983647107322,0.0,0.1436305899546556,0.00018753727005738167,0.0001,0.0,1.0,0,12
2024-07-08,-0.03677590624829373,-0.03699081072025746,0.0,-0.03677590624829373,0.03465230573963574,0.01532305587049465,0.0,0.2175305476275912,0.00011490447196372449,9.999999999999999e-05,0.0,0.9999999999999999,0,13
2024-07-09,-0.01215308608639953,-0.012427110524501604,0.0,-0.01215308608639953,0.013245889737785359,0.023582376019644746,0.0,0.0676290229235812,0.00017402443810207296,0.0001,0.0,1.0,0,11
2024-07-10,-0.008412397427262214,-0.008566500645601077,0.0,-0.008412397427262214,0.006858291192561753,-0.005449544320202948,0.0,0.17811909464692122,5.410321833886496e-05,0.0001,0.0,1.0,0,11
2024-07-11,0.001285995519082134,0.0010435002433645969,0.0,0.001285995519082134,-0.00144162069405234,-0.00678427227199474,0.670729954246606,0.3313562100780847,0.000142495275717537,0.0001,0.0,1.0,0,10
2024-07-12,0.013640555192167418,0.012738886260707665,0.03473967676113049,-0.02109912156896307,0.02964567502442658,0.009674520853870217,0.5461021709299023,0.31451545573226647,0.0008016689314597525,0.0001,0.670729954246606,1.0,1,8
2024-07-13,0.062117085228266145,0.06132859112693641,0.08125347083395602,-0.019136385605689907,0.026448325137584106,0.022533264212891035,0.30858081134747994,0.5680152051672985,0.0006884941013297351,9.999999999999998e-05,1.0,0.9999999999999998,2,9
2024-07-14,-0.05192712889403691,-0.05272840570724874,-0.015029429528526476,-0.036897699365510434,0.019927260366834582,0.02690370770946693,0.24829689192183216,0.5667964586056099,0.0007012768132118228,0.0001,1.0,1.0,2,5
2024-07-15,-0.08317423839089488,-0.08392631307131684,0.0372365912515605,-0.12041082964245539,0.07433034204104837,0.06442089326267975,0.4297220650338211,1.0,0.0006520746804219537,0.0001,1.0,1.0,3,3
2024-07-16,0.03028005247300096,0.029136274820973904,0.03028005247300096,0.0,0.008649891487773065,0.0050927171362047385,0.2508740904420147,0.5486058575028707,0.001143777652027057,0.0,1.0,0.0,5,0
2024-07-17,0.03376327647885171,0.03306883193474552,0.026849157000558448,0.006914119478293251,-0.012827035119122135,-0.014679280110752257,0.21112708489197934,0.001419556720582582,0.0006395839583559084,5.4860585750287074e-05,1.0000000000000002,0.5486058575028707,5,1
2024-07-18,-0.04507789433609101,-0.045302934190803404,-0.04201247377122809,-0.0030654205648629257,-0.0005019448756674991,-0.0014955733837893614,0.5465830482585391,0.5500254142234533,0.00017003731329004955,5.500254142234533e-05,1.0000000000000002,0.5500254142234533,6,1
2024-07-19,0.03895961018566344,0.03808232341567785,0.03895961018566344,0.0,0.03917565970228557,0.041713636200181536,0.1425452260678023,0.0,0.0008772867699855941,0.0,1.0000000000000004,0.0,10,0
2024-07-20,0.018543009976230432,0.01842897379537619,0.018543009976230432,0.0,0.01538056160962806,0.007019581886867465,0.12541279095149072,0.0,0.00011403618085424184,0.0,1.0,0.0,11,0
2024-07-21,0.037608542717838665,0.03750821248507747,0.037608542717838665,0.0,0.03263887301963041,0.015536041111488652,0.17454320409658636,0.0,0.00010033023276119257,0.0,0.9999999999999998,0.0,11,0
2024-07-22,-0.028163281778199965,-0.028302916341477233,-0.028163281778199965,0.0,-0.03118481719243483,-0.00937509172561568,0.22298606089465872,0.0,0.0001396345632772691,0.0,0.9999999999999998,0.0,12,0
2024-07-23,-0.04207941715700059,-0.04225780600571631,-0.04207941715700059,0.0,-0.027071993716923,-0.023449166804939914,0.14215858127061934,0.0,0.00017838884871572698,0.0,0.9999999999999999,0.0,10,0
2024-07-24,-0.009146835073404934,-0.00926056193842143,-0.009146835073404934,0.0,-0.01673227980611221,-0.008580565686232777,0.2576323251458786,0.0,0.00011372686501649547,0.0,1.0000000000000002,0.0,11,0
2024-07-25,-0.021496185990422877,-0.02170229185053958,-0.021496185990422877,0.0,-0.02278154800686707,0.006460517698329671,0.30827968459621846,0.0,0.00020610586011670287,0.0,1.0,0.0,10,0
2024-07-26,0.046724120371842745,0.04647749662416577,0.046724120371842745,0.0,0.04879244546012656,0.03207243093670664,0.4066300560334513,0.0,0.00024662374767697476,0.0,1.0,0.0,8,0
2024-07-27,-0.01163572988008043,-0.01196103392490719,-0.01163572988008043,0.0,-0.007430343786280135,-0.00012816263396309147,0.16321604677806414,0.0,0.00032530404482676107,0.0,0.9999999999999999,0.0,11,0
2024-07-28,-0.004405155690145029,-0.00453572852756748,-0.004405155690145029,0.0,-0.006356708804472699,0.005034343148608178,0.1385353390452973,0.0,0.0001305728374224513,0.0,1.0,0.0,11,0
2024-07-29,-0.004833688157765911,-0.004944516429002148,-0.004833688157765911,0.0,-0.0034986722931587316,-0.02148338720671983,0.2652583085663869,0.0,0.00011082827123623785,0.0,1.0,0.0,11,0
2024-07-30,-0.0034046605004163432,-0.003616867147269453,-0.0034046605004163432,0.0,-0.010213190180424579,-0.00884943820224715,0.2848997514201337,0.0,0.0002122066468531095,0.0,1.0,0.0,9,0
2024-07-31,-0.025964613217639147,-0.026192533018775253,-0.025964613217639147,0.0,-0.027572269611108115,-0.023541663832598037,0.5234145091735118,0.5124742407171874,0.00022791980113610695,0.0,1.0,0.0,7,0
2024-08-01,-0.02071316061888411,-0.021593119042868387,-0.02544067157849995,0.004727510959615839,-0.014189807116512076,0.011255104346937772,0.5780029292773355,0.021730180775979435,0.0008287109999125594,5.124742407171874e-05,1.0,0.5124742407171874,4,1
2024-08-02,-0.03021845103743099,-0.030751657967622956,-0.06585132271192606,0.035632871674495074,-0.07576903484869994,-0.05885909605090556,0.3312200451770783,0.4657955785068332,0.00047978648804265203,5.3420442149316685e-05,1.0,0.5342044214931668,3,1
2024-08-03,0.0026201155889542943,0.001882503090007165,-0.02223308802675377,0.024853203615708065,-0.03003444177555672,-0.012996940652563183,0.9940101057684495,1.0,0.0006376124989471291,0.0001,1.0,1.0,2,2
2024-08-04,-0.05693988307801614,-0.0585350911626309,-0.05693988307801614,0.0,-0.05774704098755453,-0.04185740698628648,0.6214129165324743,1.0,0.0015952080846147595,0.0,0.9999999999999999,0.0,7,0
2024-08-05,0.038362521890768296,0.03696539155754231,-0.0774094613365558,0.1157719832273241,-0.0916420389454129,-0.07122599729983059,1.0,1.3012567692614612,0.0012971303332259794,0.0001,1.0,1.0,4,3
2024-08-06,-0.05670760479825641,-0.05864861021366558,0.0,-0.05670760479825641,0.05435304482528853,0.03681455323861038,1.0,1.097946011667884,0.001841005415409169,0.00010000000000000003,0.0,1.0000000000000002,0,11
2024-08-07,0.13434744137833615,0.13256908456900185,0.08659344588140937,0.047753995496926764,-0.0009911643994001287,-0.015864993070339506,0.9538739841229105,0.6849200851620602,0.0016783568093343072,0.0001,1.0,1.0,3,4
2024-08-08,-0.09563642888155506,-0.09704746413698304,0.027162139643392758,-0.12279856852494782,0.1205984220411965,0.11899373717172779,1.172190681741556,1.1247478648757994,0.0013110352554279764,0.0001,1.0,1.0,1,7
2024-08-09,-0.01359145196397193,-0.015529002801265812,-0.039822171660475365,0.02623071969650344,-0.0257372958504414,-0.013804780424198637,0.3920688944870907,0.44532872066437496,0.0018375508372938843,9.999999999999999e-05,0.9999999999999999,0.9999999999999999,6,2
2024-08-10,0.005949622226478303,0.00517970413435713,0.006729886114590366,-0.000780263888112062,0.005771773372840564,0.0013369819400546046,0.15198367289994238,0.18002767469204276,0.0006699180921211726,0.0001,0.9999999999999999,1.0,4,3
2024-08-11,-0.026341528407800595,-0.026707137485874183,-0.06508007699971508,0.038738548591914494,-0.0553346881576429,-0.036078233007444616,0.9109349119115919,0.8075485268772459,0.0002656090780735881,0.0001,1.0000000000000002,1.0,4,3
2024-08-12,-0.02550521564453974,-0.026980002395570808,0.02193567745932002,-0.04744089310385975,0.04778055433401529,0.010742318943794071,1.3321043952612124,0.1395782522862372,0.0013747867510310703,0.0001,0.7819007610499583,1.0,1,6
2024-08-13,-0.017898431260575255,-0.019175777378613215,-0.007906507201552355,-0.0099919240590229,0.006137083885315959,0.020681482580288568,0.5502036342112542,0.2700180110124821,0.0011773461180379597,0.0001,0.5502036342112542,1.0,1,6
2024-08-14,0.01767861603773723,0.01692243872155824,0.0,0.01767861603773723,-0.024256134752843075,-0.03141840282078601,0.0,0.9733737679869725,0.0006561773161789891,0.0001,0.0,1.0,0,5
2024-08-15,0.02444868447762287,0.023569985463233294,0.0,0.02444868447762287,-0.022002293399142787,-0.019388522390324625,0.0,0.1530828280000126,0.0007786990143895781,0.0001,0.0,1.0,0,13
2024-08-16,-0.0006819730164998586,-0.0009044392788998686,0.0,-0.0006819730164998586,-0.00024404740898059663,0.02336770356975193,0.0,0.20217756338964427,0.0001224662624000101,0.0001,0.0,1.0,0,14
2024-08-17,-0.01550026190013362,-0.015762003950845333,0.0,-0.01550026190013362,0.016028769346802956,0.010425640006184622,0.0,0.40577604938399314,0.0001617420507117154,9.999999999999999e-05,0.0,0.9999999999999999,0,12
2024-08-18,0.008685560751498537,0.008260939911991344,0.0,0.008685560751498537,-0.012077370094846345,-0.018135651647510853,0.0,0.38882770832938834,0.0003246208395071945,0.00010000000000000003,0.0,1.0000000000000002,0,9
2024-08-19,-0.018720334740975723,-0.019131396907639233,0.0,-0.018720334740975723,0.021130759533559456,0.017271793115259504,0.0,0.13909768832643432,0.0003110621666635107,0.00010000000000000003,0.0,1.0000000000000002,0,12
2024-08-20,-0.012534175869151665,-0.012745454019812813,0.0,-0.012534175869151665,0.007904804150244431,-0.0069968096837461635,0.0,0.1498117098172307,0.00011127815066114746,0.0001,0.0,1.0,0,11
2024-08-21,-0.03997460626989437,-0.04019445563774816,0.0,-0.03997460626989437,0.03414163339251665,0.036232535192403104,0.0,0.4196165843453107,0.00011984936785378455,0.00010000000000000003,0.0,1.0000000000000002,0,12
2024-08-22,-0.015266220539176954,-0.015701913806653204,0.0,-0.015266220539176954,0.013427097358779077,-0.012599803664921416,0.0,0.3811980292995598,0.0003356932674762486,0.0001,0.0,1.0,0,9
2024-08-23,-0.07502701491737049,-0.07543197334081014,0.0,-0.07502701491737049,0.0613476061121156,0.060812031171551206,1.0,1.0043393434641203,0.00030495842343964785,0.0001,0.0,1.0,0,8
2024-08-24,-0.039496808536191114,-0.04120028001096241,-0.0046755204929733295,-0.03482128804321778,0.014347607188398892,0.0015089058245951747,1.1140892632333195,0.8195259036160795,0.0016034714747712963,0.0001,1.0,1.0,3,3
2024-08-25,-0.014042087074728359,-0.01564745108788642,-0.018677310908412657,0.004635223833684296,-0.017752622150132562,0.0011494701051990575,0.9999999999999999,1.0281567172723058,0.0015468921334795191,5.847187967854111e-05,0.9999999999999999,0.584718796785411,5,1
2024-08-26,0.03388731728594601,0.03216479191212816,0.0,0.03388731728594601,-0.034945524830252525,-0.021539113447224034,0.0,0.5603937585290095,0.0016225253738178446,0.0001,0.0,1.0,0,4
2024-08-27,0.06980217648434982,0.0692538614775266,0.0,0.06980217648434982,-0.05808637840576792,-0.05450136607671685,0.0,0.653090876433598,0.00044831500682320765,0.00010000000000000003,0.0,1.0000000000000002,0,6
2024-08-28,-0.0047953009264049724,-0.005417773627551851,0.0,-0.0047953009264049724,-0.0026410434301129865,-0.0063063594035480675,0.0,0.2753010223434464,0.0005224727011468784,9.999999999999999e-05,0.0,0.9999999999999999,0,10
2024-08-29,0.004078086378064915,0.0037578455601901583,0.0,0.004078086378064915,-0.007112529543893663,0.005307574987290176,0.0,0.25533971527367316,0.00022024081787475712,0.0001,0.0,1.0,0,8
2024-08-30,-0.004340298901477172,-0.004644570673696111,0.0,-0.004340298901477172,0.0023169248878380155,-0.003824810529438616,0.0,0.4854206435128816,0.00020427177221893854,0.00010000000000000003,0.0,1.0000000000000002,0,9
2024-08-31,0.008887919414080854,0.00839958289927055,0.0,0.008887919414080854,-0.009852975354386935,-0.0026126847196863423,0.0,0.2668020709341431,0.0003883365148103053,0.0001,0.0,1.0,0,6
2024-09-01,0.03615429653330003,0.03584085487655271,0.0,0.03615429653330003,-0.04604362357353007,-0.028397455799694327,0.9766586495566026,0.6154177885394558,0.0002134416567473145,0.0001,0.0,1.0,0,5
2024-09-02,-0.017206266613610306,-0.018579927764087154,0.027206260776128168,-0.04441252738973847,0.041296390857163585,0.032199426906078576,0.9967612618442201,1.0,0.0012736611504768468,0.0001,0.9766586495566026,1.0,1,3
2024-09-03,-0.028747455387101356,-0.030344864396576732,-0.028747455387101356,0.0,-0.037075876046525666,-0.028085620372140352,0.7583756015623153,0.0,0.0015974090094753762,0.0,1.0,0.0,3,0
2024-09-04,0.02083613821862469,0.020229437737374838,0.02083613821862469,0.0,0.020824900791892333,0.008579350726433788,0.7959042158898874,0.0,0.0006067004812498523,0.0,0.9999999999999998,0.0,6,0
2024-09-05,-0.019713563836600813,-0.02035028720931272,-0.019713563836600813,0.0,-0.022284809370222765,-0.031048515138545785,0.3230150257637706,0.0,0.0006367233727119099,0.0,1.0000000000000002,0.0,13,0
2024-09-06,-0.03827905229325635,-0.03853746431386737,-0.03827905229325635,0.0,-0.038520585914188575,-0.03950436097510579,0.32397954386797106,1.0,0.0002584120206110165,0.0,1.0000000000000002,0.0,10,0
2024-09-07,0.004510239847241632,0.003351056212147255,0.01702111859983666,-0.012510878752595028,0.018618903031287787,0.003842181290876656,0.8407708331369792,0.5991694751681377,0.001059183635094377,0.0001,0.9999999999999998,1.0,8,2
2024-09-08,0.002272366283983333,0.0010204140373392392,0.015590712589612523,-0.01331834630562919,0.02320679249788218,0.013017480405431492,0.5464807556419108,0.019379931974028264,0.0011519522466440937,0.0001,0.9999999999999999,1.0,3,3
2024-09-09,-0.008355172075649946,-0.008907860625742696,0.023078094271906904,-0.031433266347556846,0.03893680547819826,0.03957723980481265,0.4797803985694836,1.0182946758154212,0.0004526885500927513,0.0001,0.9999999999999999,1.0,5,3
2024-09-10,0.005030670278070673,0.003756708309982015,0.006851005611063074,-0.0018203353329924018,0.005117225899995637,0.010508682687247806,0.39745554030895114,0.7550190858073427,0.001198460059507924,7.550190858073427e-05,1.0,0.7550190858073427,7,1
2024-09-11,-0.0104288323617598,-0.011350812062652834,-0.0104288323617598,0.0,-0.010178347285711018,-0.005261321562044841,0.22322853173779048,0.6426323739584779,0.000921979700893035,0.0,0.9999999999999999,0.0,10,0
2024-09-12,-0.00979185963101013,-0.010548811592962993,0.023625985479438276,-0.03341784511044841,0.022590745871873024,0.013803092171849274,0.20139052840445176,0.6426323739584779,0.0006926887245570148,6.42632373958478e-05,1.0,0.6426323739584779,9,1
2024-09-13,0.03144203089328534,0.030766812571394995,0.03144203089328534,0.0,0.02870006114475367,0.04060794877532392,0.36761213715878766,0.0,0.0006752183218903438,0.0,1.0000000000000002,0.0,8,0
2024-09-14,-0.00926971928269076,-0.00956380899241779,-0.00926971928269076,0.0,-0.008218515778167457,-0.008141431317218006,0.11451006294637243,0.0,0.0002940897097270301,0.0,1.0000000000000002,0.0,11,0
2024-09-15,-0.0389418935890473,-0.0390335016394044,-0.0389418935890473,0.0,-0.037779360415724585,-0.01440030685077709,0.3478415448362729,0.0,9.160805035709795e-05,0.0,1.0,0.0,12,0
2024-09-16,-0.021016320648714112,-0.02129459388458313,-0.021016320648714112,0.0,-0.013251445881297444,-0.015456722024348335,0.5651601597554952,0.0,0.0002782732358690183,0.0,0.9999999999999999,0.0,9,0
2024-09-17,0.017870361317649963,0.017418233189845568,0.017870361317649963,0.0,0.017461345275255707,0.03598741987041776,0.5441769858538932,0.0,0.0004521281278043961,0.0,1.0,0.0,6,0
2024-09-18,0.03274755488119804,0.03231221329251493,0.03274755488119804,0.0,0.028150722629190845,0.024125346294852523,0.24410392531999348,0.0,0.0004353415886831146,0.0,1.0,0.0,9,0
2024-09-19,0.03625039852917919,0.0360551153889232,0.03625039852917919,0.0,0.03336381636677272,0.019301760905025223,0.26858041175821784,0.0,0.0001952831402559948,0.0,0.9999999999999999,0.0,11,0
2024-09-20,0.013613232832836582,0.013398368503430009,0.013613232832836582,0.0,0.011050720803094962,0.003953794005425282,0.28897353974107054,0.0,0.00021486432940657428,0.0,0.9999999999999998,0.0,11,0
2024-09-21,0.01946533375665524,0.019234154924862384,0.01946533375665524,0.0,0.021657889695056,0.002293603394976307,0.23794989930185045,0.0,0.00023117883179285645,0.0,1.0,0.0,11,0
2024-09-22,-0.014775879971532093,-0.014966239890973574,-0.014775879971532093,0.0,-0.01811687555642582,0.0037554918936333337,1.2872369318993637,0.5941802421513847,0.00019035991944148036,0.0,0.9999999999999997,0.0,11,0
2024-09-23,-0.0024777980746769866,-0.0040423498381327245,-0.0049075690427521435,0.0024297709680751573,0.020051119907424055,-0.0040340851877957995,0.8697639488269834,0.04878193279899268,0.0015051337392405987,5.9418024215138466e-05,1.0,0.5941802421513847,3,1
2024-09-24,0.004217122677768466,0.003417989754972647,0.011257255987746958,-0.007040133309978491,0.03486996253735901,0.014866828852168945,0.795509205674108,0.6429621749503773,0.0007348367053007809,6.429621749503774e-05,1.0,0.6429621749503773,5,1
2024-09-25,-0.018822827279731023,-0.01997360438423061,-0.018822827279731023,0.0,-0.015170262526992233,-0.01750693848833562,0.22999754608960638,0.0,0.0011507771044995884,0.0,1.0000000000000002,0.0,10,0
2024-09-26,0.048006508075533506,0.04782251003866182,0.048006508075533506,0.0,0.046398822732483476,0.03201602068493492,0.19855267135430732,0.0,0.00018399803687168512,0.0,1.0,0.0,11,0
2024-09-27,0.020870489377700134,0.02071164724061669,0.020870489377700134,0.0,0.017820007913720213,0.009370701513067514,0.09854498453092449,0.0,0.00015884213708344585,0.0,1.0,0.0,12,0
2024-09-28,0.0011693484792438093,0.0010905124916190698,0.0011693484792438093,0.0,0.0037198498232207905,0.0011102729142078438,0.11511079956276642,0.0,7.88359876247396e-05,0.0,0.9999999999999999,0.0,13,0
2024-09-29,-0.008263585659213698,-0.008355674298863911,-0.008263585659213698,0.0,-0.002946690770719399,-0.003866453163503092,0.10697937050196134,0.0,9.208863965021314e-05,0.0,0.9999999999999998,0.0,13,0
2024-09-30,-0.04284198537678976,-0.042927568873191324,-0.04284198537678976,0.0,-0.0433569907042591,-0.03445272929976628,0.13162585448367173,0.0,8.558349640156907e-05,0.0,0.9999999999999999,0.0,13,0
2024-10-01,-0.06196059777968207,-0.06206589846326901,-0.06196059777968207,0.0,-0.0568796816562762,-0.039998989086876824,0.09712228837551293,0.0,0.00010530068358693739,0.0,1.0,0.0,13,0
2024-10-02,-0.02456349094183827,-0.02464118877253868,-0.02456349094183827,0.0,-0.026910388139757085,-0.0025371523344435154,0.43820609704062186,0.8294444012253125,7.769783070041034e-05,0.0,1.0,0.0,13,0
2024-10-03,0.009464210518685165,0.008367145679949886,-0.01597886927350246,0.02544307979218763,-0.007932938525074675,0.0017254291303903102,0.35850662556255386,0.10552274356913405,0.0010141203986127477,8.294444012253126e-05,1.0,0.8294444012253125,9,1
2024-10-04,0.019648587782787965,0.01918386757300317,0.04188409333601237,-0.0222355055532244,0.03752273958357372,0.02185511599415091,0.1242244320879476,0.13495017419557453,0.00037122349530535034,9.349671447944466e-05,0.9999999999999999,0.9349671447944465,11,1
