symbol,n_trades,n_trend_entries,n_rev_entries,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days,pacf2_q10,pacf2_q50,pacf2_q90
SOLUSDT,1188,424,765,-36.31,-69.11,-32.8,-1.865,72.4,45.12,0.823,397,-0.107,-0.013,0.083
