symbol,n_trades,n_trend_entries,n_rev_entries,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days,pacf2_q10,pacf2_q50,pacf2_q90
SOLUSDT,529,227,302,4.48,-28.32,-32.8,-0.717,31.92,45.37,0.858,397,-0.107,-0.013,0.083
