symbol,n_trades,n_trend_entries,n_rev_entries,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days,pacf2_q10,pacf2_q50,pacf2_q90
SOLUSDT,227,227,0,24.28,-8.52,-32.8,-0.734,13.54,39.65,0.86,397,-0.107,-0.013,0.083
