symbol,n_trades,n_trend_entries,n_rev_entries,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days,pacf2_q10,pacf2_q50,pacf2_q90
SOLUSDT,2249,2249,0,-49.16,-81.97,-32.8,-4.205,82.77,43.22,0.771,397,-0.107,-0.013,0.083
