symbol,n_trades,n_trend_entries,n_rev_entries,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days,pacf2_q10,pacf2_q50,pacf2_q90
SOLUSDT,756,756,0,-6.02,-38.82,-32.8,-2.05,41.18,44.31,0.802,397,-0.107,-0.013,0.083
