symbol,n_trades,n_trend_entries,n_rev_entries,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days,pacf2_q10,pacf2_q50,pacf2_q90
SOLUSDT,189,0,189,33.91,1.11,-32.8,0.196,21.07,50.26,1.07,397,-0.107,-0.013,0.083
