symbol,n_trades,n_long_entries,n_short_entries,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
SOLUSDT,6,5,1,12.85,-22.29,-35.14,-1.957,25.45,16.67,0.149,382
