symbol,n_trades,n_long_entries,n_short_entries,alpha_pct,total_return_pct,buy_hold_pct,sharpe_ann,max_dd_pct,win_rate_pct,profit_factor,oos_days
SOLUSDT,3101,3085,16,-61.59,-94.84,-33.26,-7.199,95.33,42.41,0.681,393
